,Numero,TypeVoie,NbPieces,prixm2,periode_construction,Arrondissement,lon,lat,Quartier,score_jardin,score_monument,score_metro
10503,34.0,RUE,5.0,13.0,3.0,9,2.329568,48.879197999999995,33,2.4438094312565837,0.5,0.7405281367684803
10504,34.0,RUE,6.0,11.73758865248227,3.0,9,2.329568,48.879197999999995,33,2.4438094312565837,0.5,0.7405281367684803
10505,49.0,RUE,3.0,8.653846153846153,3.0,15,2.304186,48.833418,57,4.4121140630286995,0.15000000000000002,0.07289844031175229
10506,95.0,RUE,2.0,15.731707317073171,3.0,2,2.3458650000000003,48.867576,7,1.1373485144108317,0.7500000000000001,0.2647442714386203
10507,13.0,RUE,1.0,28.28,3.0,10,2.361294,48.874508,39,67.44025956461326,0.25,0.8
10508,13.0,RUE,2.0,17.675,3.0,10,2.361294,48.874508,39,67.44025956461326,0.25,0.8
10509,13.0,RUE,1.0,21.862068965517242,3.0,10,2.361294,48.874508,39,67.44025956461326,0.25,0.8
10510,6.0,RUE,2.0,11.83673469387755,3.0,9,2.341468,48.881915,36,2.794504864072682,0.5044117647058823,0.12474433713884965
10511,83.0,RUE,1.0,9.0,9.0,16,2.263679,48.840942,61,1.8319598515035849,0.05,0.08094728154937723
10512,15.0,AV,5.0,17.12883435582822,9.0,17,2.288004,48.881571,65,3.235965583326579,0.35000000000000003,0.1286872269016472
10513,1.0,RUE,1.0,6.379310344827586,9.0,18,2.337253,48.882708,69,2.8604879751089913,0.5044117647058823,0.14736113660145306
10514,41.0,BD,1.0,10.504761904761905,0.0,10,2.373576,48.874781,40,10.113767821355495,0.2,0.1679351673265564
10515,41.0,BD,1.0,10.02962962962963,0.0,10,2.373576,48.874781,40,10.113767821355495,0.2,0.1679351673265564
10516,41.0,BD,1.0,11.4,0.0,10,2.373576,48.874781,40,10.113767821355495,0.2,0.1679351673265564
10517,41.0,BD,1.0,7.826086956521739,0.0,10,2.373576,48.874781,40,10.113767821355495,0.2,0.1679351673265564
10518,41.0,BD,2.0,10.266666666666667,0.0,10,2.373576,48.874781,40,10.113767821355495,0.2,0.1679351673265564
10519,124.0,RUE,2.0,9.93611111111111,0.0,11,2.384143,48.862017,43,4.788336109240774,0.2,0.09630234807535676
10520,124.0,RUE,2.0,10.777777777777779,0.0,11,2.384143,48.862017,43,4.788336109240774,0.2,0.09630234807535676
10521,24.0,RUE,2.0,12.887735849056602,0.0,17,2.3034380000000003,48.881846,66,2.6605140535086105,0.55,0.06955983622966407
10522,24.0,RUE,4.0,10.529411764705882,0.0,17,2.3034380000000003,48.881846,66,2.6605140535086105,0.55,0.06955983622966407
10523,19.0,RUE,3.0,8.548387096774194,0.0,20,2.403479,48.868184,78,1.9083103606342455,0.0,0.1076437132877971
10524,19.0,RUE,3.0,7.5,0.0,20,2.403479,48.868184,78,1.9083103606342455,0.0,0.1076437132877971
10525,5.0,RUE,3.0,8.771929824561404,0.0,20,2.40232,48.868161,78,2.4870627412221755,0.0,0.1076437132877971
10526,5.0,RUE,4.0,9.082132530120482,0.0,20,2.40232,48.868161,78,2.4870627412221755,0.0,0.1076437132877971
10527,11.0,RUE,2.0,7.9,0.0,20,2.402925,48.868142,78,2.1593819798917435,0.0,0.1076437132877971
10528,1.0,RUE,4.0,8.400602409638553,0.0,20,2.403498,48.868465,78,1.6751357309599542,0.0,0.1076437132877971
10529,1.0,RUE,3.0,8.115942028985508,0.0,20,2.403498,48.868465,78,1.6751357309599542,0.0,0.1076437132877971
10530,64.0,RUE,3.0,17.820652173913043,2.0,9,2.331603,48.880995,33,2.2294056357728826,0.4,0.1254630350760619
10531,64.0,RUE,2.0,11.606486486486487,2.0,9,2.331603,48.880995,33,2.2294056357728826,0.4,0.1254630350760619
10532,64.0,RUE,5.0,13.65,2.0,9,2.331603,48.880995,33,2.2294056357728826,0.4,0.1254630350760619
10533,28.0,RUE,3.0,12.651470588235293,2.0,9,2.3365970000000003,48.876787,33,4.146340167341939,0.5,0.1254662731587931
10534,28.0,RUE,1.0,15.0,2.0,9,2.3365970000000003,48.876787,33,4.146340167341939,0.5,0.1254662731587931
10535,28.0,RUE,3.0,10.254597701149425,2.0,9,2.3365970000000003,48.876787,33,4.146340167341939,0.5,0.1254662731587931
10536,28.0,RUE,2.0,7.48,2.0,9,2.3365970000000003,48.876787,33,4.146340167341939,0.5,0.1254662731587931
10537,83.0,RUE,2.0,9.863636363636363,2.0,11,2.378142,48.868063,41,2.2524619536925394,0.2,0.1679351673265564
10538,83.0,RUE,2.0,9.6,2.0,11,2.378142,48.868063,41,2.2524619536925394,0.2,0.1679351673265564
10539,83.0,RUE,2.0,11.006060606060606,2.0,11,2.378142,48.868063,41,2.2524619536925394,0.2,0.1679351673265564
10540,124.0,AV,2.0,8.977272727272727,2.0,18,2.328378,48.895284000000004,69,6.826519913127845,0.05,0.06264923582225226
10541,9.0,RUE,1.0,11.666666666666666,2.0,2,2.347693,48.868995,7,2.2891234275809715,0.6022285882352941,0.16237385018243744
10542,9.0,RUE,5.0,8.228571428571428,2.0,2,2.347693,48.868995,7,2.2891234275809715,0.6022285882352941,0.16237385018243744
10543,67.0,RUE,1.0,10.0,1.0,9,2.336242,48.881464,33,2.2637839426317807,0.5044117647058823,0.14736113660145306
10544,67.0,RUE,2.0,12.3125,1.0,9,2.336242,48.881464,33,2.2637839426317807,0.5044117647058823,0.14736113660145306
10545,67.0,RUE,2.0,12.941176470588236,1.0,9,2.336242,48.881464,33,2.2637839426317807,0.5044117647058823,0.14736113660145306
10546,67.0,RUE,2.0,13.222222222222221,1.0,9,2.336242,48.881464,33,2.2637839426317807,0.5044117647058823,0.14736113660145306
10547,5.0,RUE,2.0,9.875,1.0,16,2.259401,48.837592,61,4.058302936205364,0.0,0.10118410193672155
10548,200.0,QUAI,2.0,9.30232558139535,3.0,10,2.369152,48.880590999999995,40,1.9989954322986299,0.15000000000000002,0.1306198617190066
10549,200.0,QUAI,5.0,9.702380952380953,3.0,10,2.369152,48.880590999999995,40,1.9989954322986299,0.15000000000000002,0.1306198617190066
10550,200.0,QUAI,1.0,9.2,3.0,10,2.369152,48.880590999999995,40,1.9989954322986299,0.15000000000000002,0.1306198617190066
10551,200.0,QUAI,4.0,10.273972602739725,3.0,10,2.369152,48.880590999999995,40,1.9989954322986299,0.15000000000000002,0.1306198617190066
10552,218.0,AV,2.0,10.216176470588236,3.0,12,2.400658,48.837496,46,6.3682630145991626,0.05,0.08495102614959076
10553,42.0,RUE,2.0,7.55,3.0,18,2.348409,48.895668,70,2.448440136141216,0.1,0.14055546493529875
10554,42.0,RUE,1.0,4.875,3.0,18,2.348409,48.895668,70,2.448440136141216,0.1,0.14055546493529875
10555,42.0,RUE,2.0,4.526315789473684,3.0,18,2.348409,48.895668,70,2.448440136141216,0.1,0.14055546493529875
10556,1.0,CITE,3.0,9.163636363636364,4.0,10,2.358058,48.869854,39,1.5829549785285384,0.45,0.35107552644166345
10557,37.0,RUE,3.0,11.5625,4.0,9,2.340297,48.876540999999996,35,2.2115869668871975,0.45,0.1254662731587931
10558,21.0,RUE,2.0,13.8125,4.0,14,2.3405970000000003,48.822936999999996,54,50.196575877334155,0.15000000000000002,0.0
10559,7.0,RUE,3.0,9.021739130434783,4.0,17,2.291282,48.886552,65,7.241054699750593,0.30000000000000004,0.08203212921107672
10560,16.0,RUE,1.0,8.333333333333334,3.0,9,2.329284,48.882388,33,8.101094983410857,0.4,0.1568287938450774
10561,11.0,RUE,1.0,6.588235294117647,10.0,9,2.344497,48.877207,36,5.177243666923668,0.45,0.11838626001718297
10562,11.0,RUE,1.0,9.0,10.0,9,2.344497,48.877207,36,5.177243666923668,0.45,0.11838626001718297
10563,11.0,RUE,2.0,8.868421052631579,10.0,9,2.344497,48.877207,36,5.177243666923668,0.45,0.11838626001718297
10564,11.0,RUE,1.0,8.428571428571429,10.0,9,2.344497,48.877207,36,5.177243666923668,0.45,0.11838626001718297
10565,11.0,RUE,2.0,14.096774193548388,10.0,9,2.344497,48.877207,36,5.177243666923668,0.45,0.11838626001718297
10566,11.0,RUE,1.0,7.761904761904762,10.0,9,2.344497,48.877207,36,5.177243666923668,0.45,0.11838626001718297
10567,11.0,RUE,2.0,10.666666666666666,10.0,9,2.344497,48.877207,36,5.177243666923668,0.45,0.11838626001718297
10568,11.0,RUE,1.0,11.785714285714286,10.0,9,2.344497,48.877207,36,5.177243666923668,0.45,0.11838626001718297
10569,11.0,RUE,2.0,10.0,10.0,9,2.344497,48.877207,36,5.177243666923668,0.45,0.11838626001718297
10570,11.0,RUE,2.0,8.870967741935484,10.0,9,2.344497,48.877207,36,5.177243666923668,0.45,0.11838626001718297
10571,11.0,RUE,1.0,6.428571428571429,10.0,9,2.344497,48.877207,36,5.177243666923668,0.45,0.11838626001718297
10572,14.0,RUE,3.0,11.702127659574469,3.0,9,2.3390779999999998,48.880713,33,2.200888838113032,0.5544117647058824,0.08827525048505737
10573,69.0,RUE,3.0,8.866666666666667,3.0,10,2.3599810000000003,48.883777,37,7.588740405994642,0.15000000000000002,0.8255540259829547
10574,69.0,RUE,4.0,11.51640625,3.0,10,2.3599810000000003,48.883777,37,7.588740405994642,0.15000000000000002,0.8255540259829547
10575,8.0,RUE,1.0,12.352941176470589,3.0,11,2.373282,48.868604,41,3.0604585142897838,0.30000000000000004,0.25961791327702693
10576,4.0,IMP,4.0,10.89,3.0,18,2.332607,48.896446999999995,69,2.287473298821673,0.05,0.06264923582225226
10577,32.0,RUE,2.0,7.94,3.0,20,2.3919639999999998,48.874812,77,3.4344604649784554,0.05,0.059234114437363386
10578,32.0,RUE,2.0,6.979166666666667,3.0,20,2.3919639999999998,48.874812,77,3.4344604649784554,0.05,0.059234114437363386
10579,32.0,RUE,3.0,9.06,3.0,20,2.3919639999999998,48.874812,77,3.4344604649784554,0.05,0.059234114437363386
10580,9.0,RUE,3.0,8.440677966101696,1.0,10,2.35771,48.869163,39,1.860744330193137,0.45,0.25961791327702693
10581,14.0,RUE,2.0,9.713559322033898,1.0,16,2.258619,48.842763,61,1.842420752775547,0.0,0.08916955574951899
10582,14.0,RUE,2.0,12.444444444444445,1.0,16,2.258619,48.842763,61,1.842420752775547,0.0,0.08916955574951899
10583,14.0,RUE,5.0,11.6,1.0,16,2.258619,48.842763,61,1.842420752775547,0.0,0.08916955574951899
10584,87.0,RUE,2.0,8.4375,3.0,10,2.3513509999999997,48.877241999999995,37,7.183353325275225,0.4,0.8135547159917917
10585,87.0,RUE,1.0,11.0,3.0,10,2.3513509999999997,48.877241999999995,37,7.183353325275225,0.4,0.8135547159917917
10586,4.0,PL,7.0,11.186425339366515,3.0,14,2.331328,48.835045,53,16.493422232037307,0.4,0.09578068825448453
10587,29.0,RUE,2.0,11.136363636363637,1.0,9,2.34291,48.879251000000004,36,2.5461369665525977,0.6044117647058824,0.12474433713884965
10588,142.0,RUE,2.0,10.213750000000001,2.0,10,2.356459,48.877501,37,4.211223306132999,0.35000000000000003,0.8877688816104159
10589,66.0,AV,5.0,8.215833333333332,2.0,16,2.272866,48.846828,61,3.0421273614881996,0.15000000000000002,0.051838212246702646
10590,63.0,RUE,5.0,11.4,2.0,18,2.334678,48.89137,69,8.387188657188537,0.20441176470588235,0.06264923582225226
10591,77.0,RUE,3.0,9.641428571428571,1.0,10,2.357443,48.872471000000004,39,3.2167496019585555,0.35000000000000003,0.3662423461677037
10592,77.0,RUE,3.0,10.922535211267606,1.0,10,2.357443,48.872471000000004,39,3.2167496019585555,0.35000000000000003,0.3662423461677037
10593,51.0,RUE,1.0,11.318181818181818,1.0,9,2.343045,48.880165999999996,36,3.600971632228125,0.5544117647058824,0.12474433713884965
10594,44.0,RUE,1.0,9.0822,2.0,9,2.3372599999999997,48.877010999999996,33,4.47092195217439,0.5,0.1254662731587931
10595,9.0,RUE,2.0,11.83448275862069,3.0,10,2.364645,48.878227,40,7.149492967062836,0.25,0.8068806676957878
10596,18.0,RUE,3.0,10.435483870967742,5.0,9,2.343211,48.875088,35,21.178192156099254,0.45,0.11838626001718297
10597,18.0,RUE,2.0,10.545454545454545,5.0,9,2.343211,48.875088,35,21.178192156099254,0.45,0.11838626001718297
10598,18.0,RUE,1.0,9.5,5.0,9,2.343211,48.875088,35,21.178192156099254,0.45,0.11838626001718297
10599,65.0,RUE,2.0,12.552586206896551,3.0,9,2.329012,48.883658000000004,33,7.236936890360388,0.35000000000000003,0.1568287938450774
10600,86.0,QUAI,3.0,14.916666666666666,6.0,10,2.364843,48.872557,39,6.145131364359697,0.25,0.35107552644166345
10601,86.0,QUAI,2.0,16.549523809523812,6.0,10,2.364843,48.872557,39,6.145131364359697,0.25,0.35107552644166345
10602,86.0,QUAI,2.0,17.261904761904763,6.0,10,2.364843,48.872557,39,6.145131364359697,0.25,0.35107552644166345
10603,86.0,QUAI,4.0,11.111960784313727,6.0,10,2.364843,48.872557,39,6.145131364359697,0.25,0.35107552644166345
10604,4.0,SQ,4.0,11.417910447761194,2.0,9,2.33062,48.880482,33,2.2258587746015466,0.4,0.7340267392894059
10605,29.0,RUE,3.0,9.166666666666666,2.0,9,2.3311439999999997,48.875643,34,7.744799283628782,0.6000000000000001,0.7413652671905139
10606,15.0,RUE,1.0,9.222222222222221,2.0,10,2.35535,48.877951,37,2.7622774319790486,0.35000000000000003,0.8
10607,15.0,RUE,2.0,7.857142857142857,2.0,10,2.35535,48.877951,37,2.7622774319790486,0.35000000000000003,0.8
10608,30.0,RUE,3.0,5.0459538461538465,2.0,15,2.298804,48.833826,57,14.218059896293346,0.15000000000000002,0.08252757542259229
10609,30.0,RUE,3.0,10.204918032786885,2.0,15,2.298804,48.833826,57,14.218059896293346,0.15000000000000002,0.08252757542259229
10610,4.0,RUE,2.0,9.583333333333334,2.0,16,2.271639,48.84704,61,4.128862338575792,0.15000000000000002,0.051838212246702646
10611,4.0,RUE,2.0,9.583333333333334,2.0,16,2.271639,48.84704,61,4.128862338575792,0.15000000000000002,0.051838212246702646
10612,4.0,RUE,2.0,9.433962264150944,2.0,16,2.271639,48.84704,61,4.128862338575792,0.15000000000000002,0.051838212246702646
10613,4.0,RUE,2.0,9.433962264150944,2.0,16,2.271639,48.84704,61,4.128862338575792,0.15000000000000002,0.051838212246702646
10614,185.0,RUE,3.0,8.4,2.0,19,2.376447,48.890758,73,3.4200049193755415,0.1325469411764706,0.1062147645857149
10615,16.0,RUE,2.0,9.6,3.0,10,2.360384,48.882809,37,3.5277284305398258,0.2,0.8255540259829547
10616,16.0,RUE,1.0,11.6,3.0,10,2.360384,48.882809,37,3.5277284305398258,0.2,0.8255540259829547
10617,16.0,RUE,4.0,9.186666666666667,3.0,10,2.360384,48.882809,37,3.5277284305398258,0.2,0.8255540259829547
10618,16.0,RUE,4.0,11.911764705882353,3.0,10,2.360384,48.882809,37,3.5277284305398258,0.2,0.8255540259829547
10619,4.0,AV,3.0,8.794117647058824,3.0,12,2.4049080000000003,48.841124,45,6.250461050523067,0.0,0.07749504735637334
10620,42.0,RUE,5.0,13.071942446043165,3.0,17,2.287807,48.878828000000006,65,1.689864624218842,0.3749726323529412,0.1286872269016472
10621,31.0,RUE,1.0,12.407407407407407,4.0,10,2.351114,48.873684999999995,38,2.5158039116750617,0.45,0.35107552644166345
10622,10.0,RUE,2.0,8.75,1.0,10,2.364779,48.873549,39,8.571596036524152,0.30000000000000004,0.35107552644166345
10623,10.0,RUE,1.0,10.0,1.0,10,2.364779,48.873549,39,8.571596036524152,0.30000000000000004,0.35107552644166345
10624,10.0,RUE,1.0,10.5,1.0,10,2.364779,48.873549,39,8.571596036524152,0.30000000000000004,0.35107552644166345
10625,10.0,RUE,2.0,11.785714285714286,1.0,10,2.364779,48.873549,39,8.571596036524152,0.30000000000000004,0.35107552644166345
10626,21.0,RUE,1.0,11.0,2.0,9,2.344653,48.877677,36,5.278719099149964,0.45,0.10648793284278989
10627,87.0,RUE,1.0,8.875,1.0,10,2.372298,48.870461,40,2.735620115880566,0.30000000000000004,0.2681909719515944
10628,87.0,RUE,1.0,8.71875,1.0,10,2.372298,48.870461,40,2.735620115880566,0.30000000000000004,0.2681909719515944
10629,87.0,RUE,1.0,12.65625,1.0,10,2.372298,48.870461,40,2.735620115880566,0.30000000000000004,0.2681909719515944
10630,87.0,RUE,1.0,18.40909090909091,1.0,10,2.372298,48.870461,40,2.735620115880566,0.30000000000000004,0.2681909719515944
10631,195.0,RUE,4.0,10.890243902439025,2.0,10,2.36327,48.879735,37,2.369387358370743,0.2,0.8068806676957878
10632,25.0,RUE,4.0,11.09274193548387,2.0,17,2.289668,48.87831,65,1.8572616203193937,0.4249726323529412,0.1468242288523574
10633,165.0,RUE,3.0,8.05084745762712,2.0,18,2.335709,48.894822,69,3.6234350875607086,0.05,0.06264923582225226
10634,5.0,RUE,1.0,17.7,2.0,4,2.355725,48.859806,13,4.9415623499304635,0.6000000000000001,0.1925229932226694
10635,5.0,RUE,2.0,12.860000000000001,2.0,4,2.355725,48.859806,13,4.9415623499304635,0.6000000000000001,0.1925229932226694
10636,6.0,RUE,3.0,10.909090909090908,0.0,10,2.365666,48.874928000000004,40,3.975749701397939,0.30000000000000004,0.35107552644166345
10637,88.0,RUE,4.0,9.242788461538462,3.0,10,2.355293,48.874016999999995,38,6.194302312116745,0.35000000000000003,0.8151668197260402
10638,88.0,RUE,2.0,7.520333333333333,3.0,10,2.355293,48.874016999999995,38,6.194302312116745,0.35000000000000003,0.8151668197260402
10639,20.0,RUE,3.0,8.135593220338983,3.0,12,2.402365,48.83964,45,2.4878864806129815,0.05,0.07749504735637334
10640,25.0,BD,1.0,12.857142857142858,3.0,16,2.264398,48.840885,61,2.0765931453772524,0.05,0.08094728154937723
10641,13.0,AV,3.0,7.945454545454545,3.0,19,2.372107,48.883438,73,2.3141587659342004,0.15000000000000002,0.1306198617190066
10642,13.0,AV,4.0,7.5344827586206895,3.0,19,2.372107,48.883438,73,2.3141587659342004,0.15000000000000002,0.1306198617190066
10643,13.0,AV,4.0,8.275862068965518,3.0,19,2.372107,48.883438,73,2.3141587659342004,0.15000000000000002,0.1306198617190066
10644,13.0,AV,3.0,7.868852459016393,3.0,19,2.372107,48.883438,73,2.3141587659342004,0.15000000000000002,0.1306198617190066
10645,74.0,RUE,2.0,5.25,3.0,10,2.35472,48.873106,38,3.705029803301465,0.35000000000000003,0.3662423461677037
10646,74.0,RUE,3.0,10.853658536585366,3.0,10,2.35472,48.873106,38,3.705029803301465,0.35000000000000003,0.3662423461677037
10647,74.0,RUE,2.0,12.280701754385966,3.0,10,2.35472,48.873106,38,3.705029803301465,0.35000000000000003,0.3662423461677037
10648,53.0,BD,1.0,11.774444444444445,3.0,10,2.355917,48.872692,38,2.748140265675994,0.35000000000000003,0.3662423461677037
10649,53.0,BD,4.0,4.75,3.0,10,2.355917,48.872692,38,2.748140265675994,0.35000000000000003,0.3662423461677037
10650,53.0,BD,1.0,11.217391304347826,3.0,10,2.355917,48.872692,38,2.748140265675994,0.35000000000000003,0.3662423461677037
10651,7.0,RUE,2.0,7.428571428571429,3.0,12,2.401398,48.839799,45,2.130025011088643,0.05,0.08628607436319564
10652,94.0,RUE,5.0,12.377748091603053,3.0,16,2.263004,48.840363,61,1.529181215579198,0.0,0.08094728154937723
10653,94.0,RUE,4.0,9.869565217391305,3.0,16,2.263004,48.840363,61,1.529181215579198,0.0,0.08094728154937723
10654,94.0,RUE,4.0,11.466086956521739,3.0,16,2.263004,48.840363,61,1.529181215579198,0.0,0.08094728154937723
10655,21.0,RUE,2.0,11.395348837209303,3.0,20,2.395476,48.871226,77,11.717727622664913,0.05,0.04738729154989071
10656,14.0,RUE,2.0,7.923333333333333,3.0,9,2.331232,48.883537,33,5.071393611569337,0.5544117647058824,0.14068891461539537
10657,14.0,RUE,2.0,8.526315789473685,3.0,9,2.331232,48.883537,33,5.071393611569337,0.5544117647058824,0.14068891461539537
10658,14.0,RUE,7.0,9.533333333333333,3.0,9,2.331232,48.883537,33,5.071393611569337,0.5544117647058824,0.14068891461539537
10659,103.0,RUE,2.0,10.3205625,2.0,10,2.373756,48.870944,40,6.38788234099208,0.30000000000000004,0.1679351673265564
10660,103.0,RUE,1.0,6.6875,2.0,10,2.373756,48.870944,40,6.38788234099208,0.30000000000000004,0.1679351673265564
10661,103.0,RUE,1.0,6.958333333333333,2.0,10,2.373756,48.870944,40,6.38788234099208,0.30000000000000004,0.1679351673265564
10662,103.0,RUE,1.0,8.347826086956522,2.0,10,2.373756,48.870944,40,6.38788234099208,0.30000000000000004,0.1679351673265564
10663,103.0,RUE,1.0,7.857142857142857,2.0,10,2.373756,48.870944,40,6.38788234099208,0.30000000000000004,0.1679351673265564
10664,103.0,RUE,1.0,9.555555555555555,2.0,10,2.373756,48.870944,40,6.38788234099208,0.30000000000000004,0.1679351673265564
10665,23.0,RUE,1.0,14.15384,3.0,10,2.351826,48.87358,38,2.3997552720653244,0.45,0.35107552644166345
10666,23.0,RUE,1.0,7.954545454545454,3.0,10,2.351826,48.87358,38,2.3997552720653244,0.45,0.35107552644166345
10667,208.0,RUE,3.0,8.230833333333333,3.0,10,2.363544,48.879603,40,2.601739348588397,0.2,0.8068806676957878
10668,208.0,RUE,1.0,11.724137931034482,3.0,10,2.363544,48.879603,40,2.601739348588397,0.2,0.8068806676957878
10669,6.0,CITE,1.0,10.3,3.0,11,2.3850740000000004,48.855564,43,14.459117085994732,0.2,0.09210905440280115
10670,10.0,BD,1.0,10.344827586206897,3.0,9,2.3469599999999997,48.871024,35,1.7052951150546565,0.5,0.14899818686920693
10671,10.0,BD,1.0,8.833333333333334,3.0,9,2.3469599999999997,48.871024,35,1.7052951150546565,0.5,0.14899818686920693
10672,58.0,RUE,2.0,9.0,2.0,10,2.356519,48.872097,39,2.345377604452811,0.4,0.3662423461677037
10673,58.0,RUE,3.0,9.3,2.0,10,2.356519,48.872097,39,2.345377604452811,0.4,0.3662423461677037
10674,6.0,RUE,6.0,8.3125,3.0,9,2.328926,48.878976,33,2.269402428290535,0.5,0.7405281367684803
10675,6.0,RUE,5.0,9.798387096774194,3.0,9,2.328926,48.878976,33,2.269402428290535,0.5,0.7405281367684803
10676,39.0,RUE,3.0,9.35652,3.0,10,2.358511,48.878924,37,32.80375850557549,0.30000000000000004,1.0
10677,66.0,RUE,2.0,9.970833333333333,3.0,15,2.3031580000000003,48.832497,57,15.4001455842722,0.15000000000000002,0.07289844031175229
10678,66.0,RUE,2.0,9.722222222222221,3.0,15,2.3031580000000003,48.832497,57,15.4001455842722,0.15000000000000002,0.07289844031175229
10679,10.0,RUE,1.0,17.5,3.0,4,2.355123,48.857226000000004,14,3.0162177883775763,0.65,0.1925229932226694
10680,3.0,RUE,2.0,9.875,3.0,10,2.3672619999999998,48.871759000000004,39,7.587554836274901,0.25,0.25961791327702693
10681,3.0,RUE,2.0,10.782608695652174,3.0,10,2.3672619999999998,48.871759000000004,39,7.587554836274901,0.25,0.25961791327702693
10682,3.0,RUE,1.0,9.2,3.0,10,2.3672619999999998,48.871759000000004,39,7.587554836274901,0.25,0.25961791327702693
10683,10.0,AV,4.0,9.8125,3.0,17,2.2975470000000002,48.886145,66,8.170618942229485,0.30000000000000004,0.08694979528708008
10684,18.0,RUE,3.0,13.119607843137254,3.0,9,2.34919,48.879308,36,2.9258094012860156,0.5544117647058824,0.8
10685,40.0,RUE,1.0,9.91,3.0,11,2.368572,48.858487,42,1.9928223939271152,0.30000000000000004,0.21169670177418384
10686,8.0,RUE,3.0,10.841269841269842,3.0,15,2.288882,48.834189,57,3.2591158797744355,0.15000000000000002,0.091104239788317
10687,8.0,RUE,1.0,6.421052631578948,3.0,15,2.288882,48.834189,57,3.2591158797744355,0.15000000000000002,0.091104239788317
10688,117.0,BD,4.0,8.937894736842106,2.0,10,2.369951,48.880463,40,1.870373263275843,0.15000000000000002,0.1306198617190066
10689,117.0,BD,2.0,9.318181818181818,2.0,10,2.369951,48.880463,40,1.870373263275843,0.15000000000000002,0.1306198617190066
10690,117.0,BD,1.0,15.76923076923077,2.0,10,2.369951,48.880463,40,1.870373263275843,0.15000000000000002,0.1306198617190066
10691,117.0,BD,1.0,8.6,2.0,10,2.369951,48.880463,40,1.870373263275843,0.15000000000000002,0.1306198617190066
10692,2.0,RUE,2.0,9.59375,2.0,11,2.380368,48.853727,43,5.0673246315499325,0.25,0.07782575415357437
10693,2.0,RUE,1.0,18.055555555555557,2.0,11,2.380368,48.853727,43,5.0673246315499325,0.25,0.07782575415357437
10694,119.0,AV,1.0,10.11111111111111,2.0,14,2.326009,48.824219,55,3.044412653535833,0.1,0.12239063033386628
10695,1.0,RUE,3.0,7.839583333333334,2.0,15,2.29889,48.845901,58,2.2066602158978124,0.45,0.12449228290190249
10696,1.0,RUE,2.0,10.452777777777778,2.0,15,2.29889,48.845901,58,2.2066602158978124,0.45,0.12449228290190249
10697,1.0,RUE,2.0,10.869565217391305,2.0,15,2.29889,48.845901,58,2.2066602158978124,0.45,0.12449228290190249
10698,1.0,RUE,2.0,17.857142857142858,2.0,15,2.29889,48.845901,58,2.2066602158978124,0.45,0.12449228290190249
10699,22.0,RUE,1.0,8.148148148148149,10.0,10,2.371138,48.876073,40,4.832945949747033,0.15000000000000002,0.1855800628274086
10700,22.0,RUE,1.0,11.818181818181818,10.0,10,2.371138,48.876073,40,4.832945949747033,0.15000000000000002,0.1855800628274086
10701,22.0,RUE,1.0,8.95,10.0,10,2.371138,48.876073,40,4.832945949747033,0.15000000000000002,0.1855800628274086
10702,22.0,RUE,1.0,8.846153846153847,10.0,10,2.371138,48.876073,40,4.832945949747033,0.15000000000000002,0.1855800628274086
10703,22.0,RUE,2.0,9.296153846153846,10.0,10,2.371138,48.876073,40,4.832945949747033,0.15000000000000002,0.1855800628274086
10704,22.0,RUE,1.0,8.767857142857142,10.0,10,2.371138,48.876073,40,4.832945949747033,0.15000000000000002,0.1855800628274086
10705,22.0,RUE,2.0,9.166666666666666,10.0,10,2.371138,48.876073,40,4.832945949747033,0.15000000000000002,0.1855800628274086
10706,22.0,RUE,1.0,9.571428571428571,10.0,10,2.371138,48.876073,40,4.832945949747033,0.15000000000000002,0.1855800628274086
10707,22.0,RUE,1.0,8.275862068965518,10.0,10,2.371138,48.876073,40,4.832945949747033,0.15000000000000002,0.1855800628274086
10708,22.0,RUE,2.0,9.69047619047619,10.0,10,2.371138,48.876073,40,4.832945949747033,0.15000000000000002,0.1855800628274086
10709,4.0,RUE,3.0,14.478536585365854,10.0,18,2.341809,48.888765,70,13.702804228082844,0.20441176470588235,0.11429943982341968
10710,70.0,RUE,5.0,10.727272727272727,3.0,9,2.341167,48.880418,36,2.094721947950736,0.5544117647058824,0.08827525048505737
10711,12.0,RUE,2.0,12.18939393939394,3.0,9,2.3384150000000004,48.878776,33,5.024173035502249,0.6044117647058824,0.09271499823215544
10712,203.0,RUE,4.0,11.571294117647058,3.0,10,2.36335,48.88107,37,1.604252037485333,0.2,0.8088864487684668
10713,7.0,SQ,2.0,9.266666666666667,3.0,17,2.2894930000000002,48.877534000000004,65,2.204521284483514,0.4749726323529412,0.1468242288523574
10714,223.0,RUE,1.0,9.16,6.0,10,2.3655310000000003,48.881642,37,1.8746821951390593,0.15000000000000002,0.8088864487684668
10715,223.0,RUE,2.0,7.4,6.0,10,2.3655310000000003,48.881642,37,1.8746821951390593,0.15000000000000002,0.8088864487684668
10716,223.0,RUE,1.0,7.16,6.0,10,2.3655310000000003,48.881642,37,1.8746821951390593,0.15000000000000002,0.8088864487684668
10717,223.0,RUE,2.0,8.575702702702703,6.0,10,2.3655310000000003,48.881642,37,1.8746821951390593,0.15000000000000002,0.8088864487684668
10718,110.0,RUE,5.0,9.90566037735849,3.0,10,2.3493619999999997,48.87895,37,3.302102191939786,0.5544117647058824,0.8135547159917917
