X,Y,OBJECTID,C_ORD,ARRO,QUA,IRIS,NUM,LET,TYP_VOIE,LIB_VOIE,NIV6,LIBACT,SIT,CODACT,SURF,CC_ID,CC_NIV,TYPE
652110.977478027,6858609.74328613,41655,47950,13,51,751135122,200,,RUE,TOLBIAC,1,Boucherie - Boucherie-Charcuterie,R,CA109,1,,,C
652093.621887207,6858608.42767334,41656,47951,13,51,751135122,202,,RUE,TOLBIAC,1,Boulangerie - Boulangerie Pâtisserie,A,CA103,1,,,C
652054.83972168,6858623.55828857,41660,47955,13,51,751135122,206,,RUE,TOLBIAC,1,Supermarché classique,A,CA202,2,,,C
651961.483886719,6858808.57727051,41663,47959,13,51,751135120,33,,RUE,VERGNIAUD,1,Supérette  classique,R,CA302,2,,,C
651714.351318359,6858779.25488281,41681,47978,13,51,751135117,115,,RUE,GLACIERE,1,Charcuterie - Traiteur - Epicerie fine,R,CA101,1,,,C
651709.776123047,6858747.48327637,41686,47983,13,51,751135117,121,,RUE,GLACIERE,1,Supérette  classique,R,CA302,1,,,C
651735.580322266,6858686.07910156,41693,47992,13,51,751135117,238,,RUE,TOLBIAC,1,Alimentation générale  <120m²,R,CA301,1,,,C
651708.485717773,6858692.42150879,41695,47994,13,51,751135117,242,,RUE,TOLBIAC,1,Charcuterie - Traiteur - Epicerie fine,R,CA101,1,,,C
651940.00390625,6858838.24768066,41698,47997,13,51,751135117,2,,RUE,WURTZ,1,Boulangerie - Boulangerie Pâtisserie,A,CA103,1,,,C
651867.629516602,6858709.58270264,41705,48005,13,51,751135117,18,,RUE,WURTZ,1,Boulangerie - Boulangerie Pâtisserie,R,CA103,1,,,C
651869.568725586,6858713.08111572,41706,48006,13,51,751135117,18,,RUE,WURTZ,1,Produits alimentaires spécialisés régionaux et étrangers,R,CA114,1,,,C
651741.83972168,6858911.75372314,41710,48010,13,51,751135118,116,,RUE,GLACIERE,1,Alimentation générale  <120m²,R,CA301,1,,,C
651799.016723633,6858912.59008789,41718,48018,13,51,751135119,42,,RUE,DAVIEL,1,Monoprix,R,CA201,3,,,C
651852.354309082,6859118.73809814,41721,48021,13,51,751135119,69,,RUE,GLACIERE,1,Alimentation générale  <120m²,R,CA301,1,,,C
651851.591125488,6859114.81152344,41722,48022,13,51,751135119,69,,RUE,GLACIERE,1,Boucherie - Boucherie-Charcuterie,R,CA109,1,,,C
651800.391479492,6858978.62768555,41730,48030,13,51,751135119,93,,RUE,GLACIERE,1,Chocolaterie - Confiserie,R,CA105,1,,,C
651791.634094238,6858958.56207275,41731,48031,13,51,751135119,95,,RUE,GLACIERE,1,Boulangerie - Boulangerie Pâtisserie,A,CA103,1,,,C
651954.393676758,6858867.33850098,41737,48037,13,51,751135119,32,,RUE,VERGNIAUD,1,Charcuterie - Traiteur - Epicerie fine,R,CA101,1,,,C
652135.016723633,6859030.44567871,41758,48058,13,51,751135120,73,,BD,AUGUSTE BLANQUI,1,Boulangerie - Boulangerie Pâtisserie,A,CA103,1,,,C
652087.98248291,6859049.26348877,41761,48062,13,51,751135120,81,,BD,AUGUSTE BLANQUI,1,Supérette  classique,A,CA302,1,,,C
652264.717529297,6858830.58612061,41775,48077,13,51,751135123,30,,RUE,BUTTE AUX CAILLES,1,Alimentation générale  <120m²,A,CA301,1,,,C
652344.707092285,6858847.44250488,41795,48098,13,51,751135123,18,,RUE,BUTTE AUX CAILLES,1,Commerce détail de boissons,R,CA111,1,,,C
652460.47668457,6858871.69348145,41799,48105,13,51,751135123,2,,RUE,BUTTE AUX CAILLES,1,Boulangerie - Boulangerie Pâtisserie,A,CA103,1,,,C
652468.301879883,6858873.35668945,41801,48107,13,51,751135123,2,,RUE,BUTTE AUX CAILLES,1,Alimentation générale  <120m²,R,CA301,1,,,C
652449.532714844,6858869.42407227,41803,48109,13,51,751135123,4,,RUE,BUTTE AUX CAILLES,1,Commerce détail de boissons,R,CA111,1,,,C
652431.809326172,6858905.91308594,41806,48113,13,51,751135123,4,,RUE,SIMONET,1,Supérette  classique,R,CA302,1,,,C
652480.505126953,6858925.06951904,41815,48122,13,51,751135123,22,,RUE,MOULIN DES PRES,1,Traiteur asiatique,R,CA102,1,,,C
652479.517700195,6858905.69390869,41816,48123,13,51,751135123,24,,RUE,MOULIN DES PRES,1,Traiteur asiatique,R,CA102,1,,,C
652479.065124512,6858896.36151123,41819,48126,13,51,751135123,26,,RUE,MOULIN DES PRES,1,Commerce détail de boissons,A,CA111,1,,,C
652494.763122559,6858931.48651123,41824,48131,13,51,751135123,27,,RUE,MOULIN DES PRES,1,Traiteur asiatique,R,CA102,1,,,C
652547.676696777,6859010.30310059,41830,48137,13,51,751135123,18,,RUE,BOBILLOT,1,Vente de produits surgelés,R,CA107,1,,,C
652480.38067627,6859064.5100708,41852,48165,13,51,751135123,6,,RUE,MOULIN DES PRES,1,Boulangerie - Boulangerie Pâtisserie,R,CA103,1,,,C
653007.706115723,6858621.84387207,41857,48171,13,51,751135105,123,,AV,CHOISY,1,Vente de produits surgelés,R,CA107,2,,,C
652974.366271973,6858634.19787598,41872,48187,13,51,751135105,137,,RUE,TOLBIAC,1,Boulangerie - Boulangerie Pâtisserie,R,CA103,1,,,C
653087.202880859,6858455.5112915,41876,48191,13,51,751135105,91,,AV,CHOISY,1,Supermarché spécialisé,R,CA204,2,,,C
652896.968078613,6858410.14172363,41880,48196,13,51,751135105,87,,AV,ITALIE,1,Monoprix,R,CA201,3,,,C
652894.923522949,6858344.18292236,41887,48204,13,51,751135105,95,,AV,ITALIE,1,Boucherie - Boucherie-Charcuterie,R,CA109,1,,,C
651811.00769043,6859169.07373047,41896,48219,13,51,751135118,127,,BD,AUGUSTE BLANQUI,1,Boucherie - Boucherie-Charcuterie,R,CA109,1,,,C
651771.942321777,6859185.66351318,41900,48224,13,51,751135118,137,,BD,AUGUSTE BLANQUI,1,Commerce détail de boissons,R,CA111,1,,,C
651760.89630127,6859190.35229492,41903,48227,13,51,751135118,137,,BD,AUGUSTE BLANQUI,1,Supérette  classique,R,CA302,2,,,C
651725.880310059,6859205.22412109,41905,48229,13,51,751135118,147,,BD,AUGUSTE BLANQUI,1,Vente de produits surgelés,R,CA107,1,,,C
651776.355712891,6858988.44549561,41909,48233,13,51,751135118,102,,RUE,GLACIERE,1,Boucherie - Boucherie-Charcuterie,R,CA109,1,,,C
652599.668701172,6859150.99487305,41920,48247,13,51,751135123,3,,BD,AUGUSTE BLANQUI,1,Traiteur asiatique,R,CA102,1,,,C
652494.024902344,6859080.63952637,41931,48258,13,51,751135123,3,,RUE,MOULIN DES PRES,1,Alimentation générale  <120m²,R,CA301,1,,,C
652608.726318359,6859128.1494751,41933,48260,13,51,751135123,6,,RUE,PERE GUERIN,1,Chocolaterie - Confiserie,R,CA105,1,,,C
652205.854675293,6859000.15411377,41942,48269,13,51,751135121,67,,BD,AUGUSTE BLANQUI,1,Alimentation générale  <120m²,R,CA301,1,,,C
652051.023071289,6858196.12310791,41978,48309,13,51,751135110,5,,PL,RUNGIS,1,Supermarché classique,R,CA202,2,,,C
652670.092102051,6857997.05969238,41981,48315,13,51,751135108,6,,RUE,KEUFER,1,Alimentation générale  <120m²,R,CA301,1,,,C
652183.606506348,6859144.68170166,41998,48336,13,52,751135202,57,,RUE,CORVISART,1,Alimentation générale  <120m²,R,CA301,1,,,C
652594.230529785,6859240.40710449,42005,48344,13,52,751135201,10,,PL,ITALIE,1,Boulangerie - Boulangerie Pâtisserie,R,CA103,1,,,C
652586.86932373,6859422.22210693,42013,48353,13,52,751135201,64,,AV,GOBELINS,1,Supérette  classique,A,CA302,1,,,C
652556.313903809,6859490.52532959,42056,48399,13,52,751135201,56,,AV,GOBELINS,1,Commerce détail de boissons,R,CA111,1,,,C
652368.676330566,6859782.8336792,42076,48419,13,52,751135201,5,,BD,ARAGO,1,Boulangerie - Boulangerie Pâtisserie,R,CA103,1,,,C
652319.903503418,6859759.84191895,42086,48429,13,52,751135201,13,,BD,ARAGO,1,Commerce détail de boissons,R,CA111,1,,,C
652237.25012207,6859720.69848633,42107,48455,13,52,751135203,23,,BD,ARAGO,1,Supérette  classique,R,CA302,2,,,C
652200.69909668,6859703.43151855,42109,48457,13,52,751135203,27,,BD,ARAGO,1,Vente de produits surgelés,A,CA107,2,,,C
652143.455688477,6859665.9362793,42121,48469,13,52,751135204,48,,RUE,PASCAL,1,Commerce détail de boissons,R,CA111,1,,,C
652165.473327637,6859686.92431641,42128,48477,13,52,751135203,31,,BD,ARAGO,1,Boulangerie - Boulangerie Pâtisserie,A,CA103,1,,,C
652151.279296875,6859168.37927246,42172,48522,13,52,751135202,56,,RUE,CORVISART,1,Boulangerie - Boulangerie Pâtisserie,A,CA103,1,,,C
652119.744873047,6859148.57232666,42179,48530,13,52,751135202,5,,RUE,EDMOND GONDINET,1,Traiteur asiatique,R,CA102,1,,,C
651962.034301758,6859182.85107422,42189,48540,13,52,751135204,90,,BD,AUGUSTE BLANQUI,1,Pâtisserie,R,CA104,1,,,C
651876.351318359,6859259.96472168,42195,48547,13,52,751135204,61,,RUE,GLACIERE,1,Boulangerie - Boulangerie Pâtisserie,R,CA103,1,,,C
651851.946472168,6859229.77111816,42203,48556,13,52,751135205,102,,BD,AUGUSTE BLANQUI,1,Supérette  classique,A,CA302,1,,,C
651897.310913086,6859517.09771729,42206,48559,13,52,751135205,36,,RUE,GLACIERE,1,Boucherie - Boucherie-Charcuterie,A,CA109,1,,,C
651886.347900391,6859459.09710693,42211,48564,13,52,751135205,46,,RUE,GLACIERE,1,Supermarché classique,R,CA202,2,,,C
651865.679870605,6859517.10668945,42223,48576,13,52,751135205,131,,RUE,LEON MAURICE NORDMANN,1,Alimentation générale  <120m²,R,CA301,1,,,C
651902.137878418,6859611.39971924,42227,48581,13,52,751135206,53,B,BD,ARAGO,1,Boulangerie - Boulangerie Pâtisserie,A,CA103,1,,,C
651909.012878418,6859603.31707764,42230,48584,13,52,751135206,30,,RUE,GLACIERE,1,Alimentation générale  <120m²,R,CA301,1,,,C
651889.402893066,6859333.41009521,42235,48590,13,52,751135204,53,,RUE,GLACIERE,1,Produits alimentaires bio et circuits courts,R,CA115,1,,,C
651941.582519531,6859552.87628174,42237,48592,13,52,751135204,119,,RUE,LEON MAURICE NORDMANN,1,Commerce détail de boissons,R,CA111,1,,,C
651925.12890625,6859545.04870605,42238,48593,13,52,751135204,123,,RUE,LEON MAURICE NORDMANN,1,Boulangerie - Boulangerie Pâtisserie,R,CA103,1,,,C
652048.433288574,6859386.5847168,42241,48596,13,52,751135204,2,,RUE,CHAMP DE L ALOUETTE,1,Boulangerie - Boulangerie Pâtisserie,A,CA103,1,,,C
652051.862121582,6859388.64489746,42242,48597,13,52,751135204,2,,RUE,CHAMP DE L ALOUETTE,1,Boucherie - Boucherie-Charcuterie,R,CA109,1,,,C
651928.60949707,6859612.98010254,42260,48618,13,52,751135207,53,,BD,ARAGO,1,Alimentation générale  <120m²,R,CA301,1,,,C
651948.39831543,6859661.82592773,42280,48638,13,52,751135207,1,,SQ,ARAGO,1,Alimentation générale  <120m²,A,CA301,1,,,C
652044.210510254,6859718.7598877,42292,48650,13,52,751135207,91,,RUE,BROCA,1,Traiteur asiatique,R,CA102,1,,,C
652040.368713379,6859700.89111328,42293,48651,13,52,751135207,95,,RUE,BROCA,1,Supermarché classique,R,CA202,2,,,C
652311.713317871,6859802.2243042,42298,48658,13,52,751135207,6,,BD,ARAGO,1,Supérette  classique,R,CA302,1,,,C
652275.049072266,6859784.9442749,42303,48663,13,52,751135207,12,,BD,ARAGO,1,Produits alimentaires spécialisés régionaux et étrangers,R,CA114,1,,,C
652318.271728516,6859827.18731689,42320,48680,13,52,751135207,3,,BD,PORT ROYAL,1,Supérette  classique,R,CA302,1,,,C
652300.13470459,6859830.4822998,42322,48682,13,52,751135207,5,,BD,PORT ROYAL,1,Boulangerie - Boulangerie Pâtisserie,R,CA103,1,,,C
652290.744873047,6859832.21868896,42323,48683,13,52,751135207,7,,BD,PORT ROYAL,1,Commerce détail de boissons,R,CA111,1,,,C
652286.805480957,6859832.91333008,42324,48684,13,52,751135207,7,,BD,PORT ROYAL,1,Produits alimentaires spécialisés régionaux et étrangers,R,CA114,1,,,C
652234.996704102,6859842.37872314,42331,48691,13,52,751135207,15,,BD,PORT ROYAL,1,Traiteur asiatique,R,CA102,1,,,C
651060.147277832,6859637.78167725,42395,48765,14,53,751145302,93,,AV,DENFERT ROCHEREAU,1,Alimentation générale  <120m²,R,CA301,1,,,C
651061.610717773,6860216.97912598,42442,48820,14,53,751145309,5,,RUE,CAMPAGNE PREMIERE,1,Vente de fruits et légumes,R,CA108,1,,,C
651134.026489258,6860230.45031738,42454,48832,14,53,751145309,152,,BD,MONTPARNASSE,1,Boulangerie - Boulangerie Pâtisserie,R,CA103,1,,,C
650993.965698242,6860150.6505127,42463,48842,14,53,751145310,19,,RUE,CAMPAGNE PREMIERE,1,Supermarché classique,R,CA202,2,,,C
650906.212280273,6860050.54589844,42473,48853,14,53,751145310,243,,BD,RASPAIL,1,Alimentation générale  <120m²,R,CA301,1,,,C
651066.025878906,6860241.06311035,42477,48857,14,53,751145309,4,,RUE,CAMPAGNE PREMIERE,1,Produits alimentaires spécialisés régionaux et étrangers,R,CA114,1,,,C
650955.143676758,6860321.65649414,42492,48875,14,53,751145309,130,,BD,MONTPARNASSE,1,Supérette  discount,R,CA303,1,,,C
651043.773498535,6860276.38427734,42501,48885,14,53,751145309,144,,BD,MONTPARNASSE,1,Commerce détail de boissons,R,CA111,1,,,C
650854.164123535,6860268.56628418,42505,48889,14,53,751145309,215,,BD,RASPAIL,1,Boulangerie - Boulangerie Pâtisserie,A,CA103,1,,,C
650839.223510742,6860380.96850586,42515,48901,14,53,751145309,114,,BD,MONTPARNASSE,1,Alimentation générale  <120m²,R,CA301,1,,,C
650878.15447998,6860361.03588867,42520,48906,14,53,751145309,120,,BD,MONTPARNASSE,1,Commerce détail de boissons,R,CA111,1,,,C
650766.054870605,6860402.10009766,42552,48938,14,53,751145308,1,,RUE,DELAMBRE,1,Vente de fruits et légumes,R,CA108,1,,,C
650738.105102539,6860396.54431152,42553,48939,14,53,751145308,5,,RUE,DELAMBRE,1,Boulangerie - Boulangerie Pâtisserie,R,CA103,1,,,C
650734.178527832,6860395.78088379,42554,48940,14,53,751145308,5,,RUE,DELAMBRE,1,Boucherie - Boucherie-Charcuterie,R,CA109,1,,,C
650699.50189209,6860388.8927002,42558,48944,14,53,751145308,11,,RUE,DELAMBRE,1,Supermarché classique,R,CA202,2,,,C
650685.604125977,6860386.13848877,42559,48945,14,53,751145308,11,B,RUE,DELAMBRE,1,Alimentation générale  <120m²,R,CA301,1,,,C
650630.415527344,6860375.21868896,42567,48953,14,53,751145308,19,,RUE,DELAMBRE,1,Produits alimentaires spécialisés régionaux et étrangers,A,CA114,1,,,C
650608.733520508,6860370.82849121,42573,48961,14,53,751145308,25,,RUE,DELAMBRE,1,Vente de fruits et légumes,R,CA108,1,,,C
650595.301513672,6860368.17132568,42574,48962,14,53,751145308,27,,RUE,DELAMBRE,1,Boulangerie - Boulangerie Pâtisserie,R,CA103,1,,,C
650578.654296875,6860364.87127686,42576,48964,14,53,751145308,29,,RUE,DELAMBRE,1,Alimentation générale  <120m²,R,CA301,1,,,C
650505.734924316,6860350.42407227,42584,48972,14,53,751145308,41,,RUE,DELAMBRE,1,Traiteur asiatique,R,CA102,1,,,C
650741.507324219,6860412.43707275,42598,48986,14,53,751145307,4,,RUE,DELAMBRE,1,Poissonnerie,R,CA110,1,,,C
650727.536682129,6860409.66571045,42599,48987,14,53,751145307,8,,RUE,DELAMBRE,1,Crèmerie - Fromagerie,R,CA112,1,,,C
650723.610107422,6860408.90252686,42600,48988,14,53,751145307,8,,RUE,DELAMBRE,1,Commerce détail de boissons,R,CA111,1,,,C
650559.68371582,6860524.36187744,42623,49013,14,53,751145307,84,,BD,MONTPARNASSE,1,Supérette  classique,R,CA302,1,,,C
650536.180908203,6860513.93347168,42680,49077,14,53,751145307,44,,RUE,MONTPARNASSE,1,Alimentation générale  <120m²,R,CA301,1,,,C
650434.715515137,6860474.48272705,42704,49102,14,53,751145307,11,,RUE,ODESSA,1,Produits alimentaires spécialisés régionaux et étrangers,R,CA114,1,,,C
650435.410095215,6860470.54351807,42705,49103,14,53,751145307,11,,RUE,ODESSA,1,Alimentation générale  <120m²,R,CA301,1,,,C
650437.493896484,6860458.72589111,42708,49106,14,53,751145307,11,,RUE,ODESSA,1,Traiteur asiatique,R,CA102,1,,,C
650439.10168457,6860430.89111328,42714,49113,14,53,751145307,17,,RUE,ODESSA,1,Produits alimentaires bio et circuits courts,R,CA115,1,,,C
650441.602478027,6860417.05548096,42716,49115,14,53,751145307,19,,RUE,ODESSA,1,Boulangerie - Boulangerie Pâtisserie,R,CA103,1,,,C
650447.13470459,6860386.46807861,42719,49118,14,53,751145307,23,,RUE,ODESSA,1,Produits alimentaires spécialisés régionaux et étrangers,R,CA114,1,,,C
650270.446899414,6860384.99749756,42721,49120,14,53,751145306,27,,RUE,DEPART,1,Boulangerie - Boulangerie Pâtisserie,R,CA103,1,,,C
650252.544128418,6860363.27050781,42723,49122,14,53,751145306,31,,RUE,DEPART,1,Monoprix,R,CA201,3,,,C
650322.295715332,6860375.94549561,42724,49123,14,53,751145306,27,,BD,EDGAR QUINET,1,Chocolaterie - Confiserie,R,CA105,1,,,C
650331.188720703,6860303.63110352,42748,49148,14,53,751145306,10,,RUE,POINSOT,1,Supérette  classique,R,CA302,2,,,C
650422.963684082,6860313.09008789,42758,49158,14,53,751145306,2,,RUE,GAITE,1,Glacier : vente à emporter et consommation sur place,A,CA113,1,,,C
650381.432922363,6860238.49407959,42769,49169,14,53,751145306,12,,RUE,GAITE,1,Alimentation générale  <120m²,R,CA301,1,,,C
650235.600097656,6860262.36968994,42774,49174,14,53,751145306,47,,AV,MAINE,1,Boulangerie - Boulangerie Pâtisserie,A,CA103,1,,,C
650247.599121094,6860216.63049316,42780,49180,14,53,751145306,53,,AV,MAINE,1,Supermarché classique,R,CA202,3,,,C
650352.295898438,6860264.96087646,42787,49188,14,53,751145306,3,,RUE,MAINE,1,Commerce détail de boissons,R,CA111,1,,,C
650281.390686035,6860087.23071289,42815,49216,14,53,751145306,71,,AV,MAINE,1,Alimentation générale  <120m²,R,CA301,1,,,C
650334.040710449,6860123.61169434,42849,49254,14,53,751145305,33,,RUE,GAITE,1,Alimentation générale  <120m²,R,CA301,1,,,C
650316.924682617,6860092.67352295,42854,49259,14,53,751145305,37,,RUE,GAITE,1,Pâtisserie,R,CA104,1,,,C
650289.959716797,6860043.95068359,42864,49269,14,53,751145305,49,,RUE,GAITE,1,Boulangerie - Boulangerie Pâtisserie,R,CA103,1,,,C
650307.309875488,6859986.71148682,42872,49277,14,53,751145305,85,,AV,MAINE,1,Chocolaterie - Confiserie,R,CA105,1,,,C
650309.380493164,6859978.98413086,42874,49279,14,53,751145305,85,,AV,MAINE,1,Supérette  classique,R,CA302,2,,,C
650445.65447998,6859736.2177124,42900,49307,14,53,751145304,84,,RUE,DAGUERRE,1,Traiteur asiatique,R,CA102,1,,,C
650477.532897949,6859717.07147217,42923,49330,14,53,751145304,80,,RUE,DAGUERRE,1,Charcuterie - Traiteur - Epicerie fine,R,CA101,1,,,C
650465.650085449,6859724.79711914,42924,49331,14,53,751145304,82,,RUE,DAGUERRE,1,Commerce détail de boissons,R,CA111,1,,,C
650469.148498535,6859722.85791016,42925,49332,14,53,751145304,82,,RUE,DAGUERRE,1,Boulangerie - Boulangerie Pâtisserie,A,CA103,1,,,C
650667.689697266,6859608.08673096,42961,49370,14,53,751145303,44,,RUE,DAGUERRE,1,Charcuterie - Traiteur - Epicerie fine,R,CA101,1,,,C
650734.867675781,6859569.73687744,43003,49414,14,53,751145303,30,,RUE,DAGUERRE,1,Chocolaterie - Confiserie,R,CA105,1,,,C
650730.05267334,6859572.47509766,43006,49417,14,53,751145303,32,,RUE,DAGUERRE,1,Torréfacteur -  Commerce détail  thé et café,R,CA106,1,,,C
650853.706726074,6859502.97711182,43012,49424,14,53,751145303,10,,RUE,DAGUERRE,1,Commerce détail de boissons,A,CA111,1,,,C
650844.32989502,6859508.34869385,43014,49426,14,53,751145303,10,B,RUE,DAGUERRE,1,Boucherie - Boucherie-Charcuterie,R,CA109,1,,,C
650832.672485352,6859515.03131104,43015,49427,14,53,751145303,12,,RUE,DAGUERRE,1,Traiteur asiatique,R,CA102,1,,,C
650817.439086914,6859523.75592041,43017,49430,14,53,751145303,14,,RUE,DAGUERRE,1,Charcuterie - Traiteur - Epicerie fine,R,CA101,1,,,C
650820.903320312,6859521.75592041,43018,49431,14,53,751145303,14,,RUE,DAGUERRE,1,Boulangerie - Boulangerie Pâtisserie,R,CA103,1,,,C
650809.584106445,6859528.25567627,43019,49432,14,53,751145303,16,,RUE,DAGUERRE,1,Produits alimentaires spécialisés régionaux et étrangers,R,CA114,1,,,C
650794.706298828,6859536.7835083,43020,49433,14,53,751145303,18,,RUE,DAGUERRE,1,Commerce détail de boissons,R,CA111,1,,,C
650771.80670166,6859548.68847656,43025,49438,14,53,751145303,24,,RUE,DAGUERRE,1,Boulangerie - Boulangerie Pâtisserie,A,CA103,1,,,C
650897.930297852,6859477.73052979,43028,49442,14,53,751145303,4,,RUE,DAGUERRE,1,Boucherie - Boucherie-Charcuterie,R,CA109,1,,,C
650901.394287109,6859475.73052979,43029,49443,14,53,751145303,4,,RUE,DAGUERRE,1,Boucherie - Boucherie-Charcuterie,R,CA109,1,,,C
650884.286315918,6859485.54388428,43030,49444,14,53,751145303,6,,RUE,DAGUERRE,1,Commerce détail de boissons,R,CA111,1,,,C
650870.099914551,6859493.65472412,43032,49446,14,53,751145303,8,,RUE,DAGUERRE,1,Vente de fruits et légumes,R,CA108,1,,,C
650873.563903809,6859491.65472412,43033,49447,14,53,751145303,8,,RUE,DAGUERRE,1,Boucherie - Boucherie-Charcuterie,A,CA109,1,,,C
650933.252685547,6859491.13427734,43040,49454,14,53,751145303,2,,AV,GENERAL LECLERC,1,Traiteur asiatique,R,CA102,1,,,C
650922.281677246,6859472.26507568,43041,49456,14,53,751145303,4,,AV,GENERAL LECLERC,1,Boulangerie - Boulangerie Pâtisserie,R,CA103,1,,,C
651373.543884277,6859434.14093018,43070,49486,14,53,751145301,40,,BD,SAINT JACQUES,1,Supérette  classique,R,CA302,2,,,C
650356.98828125,6860407.59130859,43118,49540,14,53,751145306,70,,BD,EDGAR QUINET,1,Vente de produits surgelés,R,CA107,1,,,C
650410.006103516,6860516.98852539,43124,49546,14,53,751145306,6,,RUE,ODESSA,1,Traiteur asiatique,R,CA102,1,,,C
651654.400695801,6858564.5916748,43165,49599,14,54,751145403,14,,RUE,AMIRAL MOUCHEZ,1,Produits alimentaires spécialisés régionaux et étrangers,R,CA114,1,,,C
651653.072692871,6858637.87792969,43173,49608,14,54,751145403,1,,AV,REILLE,1,Vente de fruits et légumes,R,CA108,1,,,C
651433.352905273,6858734.05047607,43186,49622,14,54,751145403,7,,RUE,ALESIA,1,Supérette  classique,R,CA302,1,,,C
651650.226318359,6858676.64508057,43191,49627,14,54,751145403,2,,AV,REILLE,1,Boucherie - Boucherie-Charcuterie,R,CA109,1,,,C
651640.293518066,6858661.86431885,43192,49628,14,54,751145403,4,,AV,REILLE,1,Boulangerie - Boulangerie Pâtisserie,R,CA103,1,,,C
651660.297729492,6858266.5177002,43203,49641,14,54,751145402,56,,RUE,AMIRAL MOUCHEZ,1,Alimentation générale  <120m²,R,CA301,1,,,C
651685.233703613,6858104.22729492,43212,49651,14,54,751145402,3,,RUE,LIARD,1,Produits alimentaires bio et circuits courts,R,CA115,1,,,C
651757.893493652,6858072.89788818,43217,49656,14,54,751145402,82,,RUE,AMIRAL MOUCHEZ,1,Boulangerie - Boulangerie Pâtisserie,R,CA103,1,,,C
650648.607727051,6858305.13110352,43220,49659,14,55,751145502,88,,BD,JOURDAN,1,Supermarché discount,R,CA203,2,,,C
