,ARRO,NUM,TYP_VOIE,LIB_VOIE,LIBACT,lon,lat
6025,18,68,BD,CHAPELLE,Alimentation générale  <120m²,2.360073,48.895017
6026,18,1,RUE,CHARBONNIERE,Boucherie - Boucherie-Charcuterie,2.355509,48.884877
6027,18,2,RUE,CHARTRES,Boulangerie - Boulangerie Pâtisserie,2.355547,48.884405
6028,18,10,RUE,CHARTRES,Produits alimentaires spécialisés régionaux et étrangers,2.354986,48.884502
6029,18,19,RUE,JESSAINT,Boucherie - Boucherie-Charcuterie,2.356145,48.884885
6030,18,5,RUE,TOMBOUCTOU,Alimentation générale  <120m²,2.356525,48.884791
6031,18,18,RUE,CHARTRES,Boulangerie - Boulangerie Pâtisserie,2.353847,48.884702
6032,18,12,RUE,GOUTTE D OR,Supermarché classique,2.353819,48.885054
6033,18,13,RUE,POLONCEAU,Alimentation générale  <120m²,2.35362,48.885465
6034,18,50,RUE,GOUTTE D OR,Alimentation générale  <120m²,2.350433,48.885224
6035,18,4,RUE,POISSONNIERS,Produits alimentaires spécialisés régionaux et étrangers,2.350012,48.885753
6036,18,25,RUE,GARDES,Alimentation générale  <120m²,2.352741,48.886467
6037,18,20,RUE,JESSAINT,Alimentation générale  <120m²,2.355703,48.885046
6038,18,20,RUE,JESSAINT,Vente de fruits et légumes,2.355703,48.885046
6039,18,23,RUE,STEPHENSON,Boulangerie - Boulangerie Pâtisserie,2.356381,48.886631
6040,18,2,RUE,LEON,Produits alimentaires spécialisés régionaux et étrangers,2.353503,48.886841
6041,18,47,RUE,MYRHA,Alimentation générale  <120m²,2.352332,48.886898
6042,18,14,RUE,POISSONNIERS,Torréfacteur -  Commerce détail  thé et café,2.350578,48.886391
6043,18,16,RUE,POISSONNIERS,Boucherie - Boucherie-Charcuterie,2.35074,48.886574
6044,18,16,RUE,POISSONNIERS,Vente de fruits et légumes,2.35074,48.886574
6045,18,15,RUE,LEON,Alimentation générale  <120m²,2.353412,48.887543
6046,18,64,RUE,MYRHA,Produits alimentaires spécialisés régionaux et étrangers,2.351533,48.886907
6047,18,22,RUE,POISSONNIERS,Boucherie - Boucherie-Charcuterie,2.351041,48.887058
6048,18,3,RUE,SUEZ,Produits alimentaires spécialisés régionaux et étrangers,2.352941,48.887543
6049,18,5,RUE,SUEZ,Vente de produits surgelés,2.352768,48.887508
6050,18,9,RUE,SUEZ,Produits alimentaires spécialisés régionaux et étrangers,2.352407,48.887435
6051,18,15,RUE,SUEZ,Boucherie - Boucherie-Charcuterie,2.351904,48.887334
6052,18,17,RUE,SUEZ,Produits alimentaires spécialisés régionaux et étrangers,2.351717,48.887296
6053,18,19,RUE,SUEZ,Produits alimentaires spécialisés régionaux et étrangers,2.35154,48.88726
6054,18,5,RUE,PANAMA,Produits alimentaires spécialisés régionaux et étrangers,2.35229,48.887711
6055,18,26,RUE,POISSONNIERS,Boulangerie - Boulangerie Pâtisserie,2.351229,48.887438
6056,18,26,RUE,POISSONNIERS,Boucherie - Boucherie-Charcuterie,2.351229,48.887438
6057,18,26,RUE,POISSONNIERS,Vente de fruits et légumes,2.351229,48.887438
6058,18,30,RUE,POISSONNIERS,Produits alimentaires bio et circuits courts,2.351351,48.887706
6059,18,4,RUE,SUEZ,Produits alimentaires spécialisés régionaux et étrangers,2.352293,48.887543
6060,18,6,RUE,SUEZ,Produits alimentaires spécialisés régionaux et étrangers,2.35211,48.887506
6061,18,6,RUE,SUEZ,Boucherie - Boucherie-Charcuterie,2.35211,48.887506
6062,18,6,RUE,SUEZ,Produits alimentaires spécialisés régionaux et étrangers,2.35211,48.887506
6063,18,10,RUE,SUEZ,Produits alimentaires spécialisés régionaux et étrangers,2.351749,48.887433
6064,18,12,RUE,SUEZ,Vente de produits surgelés,2.351581,48.8874
6065,18,14,RUE,SUEZ,Produits alimentaires spécialisés régionaux et étrangers,2.351344,48.887352
6066,18,43,RUE,DOUDEAUVILLE,Produits alimentaires spécialisés régionaux et étrangers,2.353398,48.888387
6067,18,49,RUE,DOUDEAUVILLE,Supérette  classique,2.352892,48.888341
6068,18,55,RUE,DOUDEAUVILLE,Produits alimentaires spécialisés régionaux et étrangers,2.352362,48.888293
6069,18,57,RUE,DOUDEAUVILLE,Produits alimentaires spécialisés régionaux et étrangers,2.35219,48.888278
6070,18,57,RUE,DOUDEAUVILLE,Alimentation générale  <120m²,2.35219,48.888278
6071,18,59,RUE,DOUDEAUVILLE,Produits alimentaires spécialisés régionaux et étrangers,2.352027,48.888263
6072,18,61,RUE,DOUDEAUVILLE,Boucherie - Boucherie-Charcuterie,2.351846,48.888247
6073,18,2,RUE,PANAMA,Alimentation générale  <120m²,2.353288,48.887687
6074,18,4,RUE,PANAMA,Produits alimentaires spécialisés régionaux et étrangers,2.353029,48.887696
6075,18,6,RUE,PANAMA,Produits alimentaires spécialisés régionaux et étrangers,2.352825,48.887737
6076,18,10,RUE,PANAMA,Boucherie - Boucherie-Charcuterie,2.352482,48.887804
6077,18,16,RUE,PANAMA,Produits alimentaires spécialisés régionaux et étrangers,2.351931,48.887913
6078,18,20,RUE,PANAMA,Produits alimentaires spécialisés régionaux et étrangers,2.351607,48.887977
6079,18,26,RUE,MYRHA,Produits alimentaires bio et circuits courts,2.35427,48.887233
6080,18,31,RUE,DOUDEAUVILLE,Produits alimentaires spécialisés régionaux et étrangers,2.355287,48.888559
6081,18,45,RUE,STEPHENSON,Produits alimentaires spécialisés régionaux et étrangers,2.356027,48.888322
6082,18,36,RUE,DOUDEAUVILLE,Produits alimentaires spécialisés régionaux et étrangers,2.355517,48.888732
6083,18,42,RUE,DOUDEAUVILLE,Produits alimentaires spécialisés régionaux et étrangers,2.354875,48.888674
6084,18,19,RUE,MARCADET,Boulangerie - Boulangerie Pâtisserie,2.353787,48.890281
6085,18,46,RUE,DOUDEAUVILLE,Produits alimentaires spécialisés régionaux et étrangers,2.354428,48.888633
6086,18,28,RUE,LEON,Produits alimentaires spécialisés régionaux et étrangers,2.353653,48.888601
6087,18,54,RUE,DOUDEAUVILLE,Boulangerie - Boulangerie Pâtisserie,2.353413,48.888541
6088,18,60,RUE,DOUDEAUVILLE,Produits alimentaires spécialisés régionaux et étrangers,2.353008,48.888505
6089,18,66,RUE,DOUDEAUVILLE,Produits alimentaires spécialisés régionaux et étrangers,2.352454,48.888455
6090,18,66,RUE,DOUDEAUVILLE,Produits alimentaires spécialisés régionaux et étrangers,2.352454,48.888455
6091,18,25,RUE,MARCADET,Traiteur asiatique,2.35317,48.890311
6092,18,56,RUE,POISSONNIERS,Produits alimentaires spécialisés régionaux et étrangers,2.351632,48.88981
6093,18,24,RUE,MARCADET,Produits alimentaires spécialisés régionaux et étrangers,2.352728,48.89046
6094,18,32,RUE,MARCADET,Alimentation générale  <120m²,2.352212,48.890488
6095,18,32,RUE,MARCADET,Boulangerie - Boulangerie Pâtisserie,2.352212,48.890488
6096,18,53,RUE,ORDENER,Supérette  spécialisée,2.351789,48.891053
6097,18,10,RUE,MARCADET,Produits alimentaires spécialisés régionaux et étrangers,2.3541,48.890414
6098,18,16,RUE,MARCADET,Produits alimentaires spécialisés régionaux et étrangers,2.353584,48.890414
6099,18,3,RUE,CHAPELLE,Supermarché classique,2.359687,48.890637
6100,18,27,RUE,CHAPELLE,Vente de produits surgelés,2.359585,48.892168
6101,18,93,RUE,CHAPELLE,Supermarché classique,2.358661,48.897987
6102,18,2,RUE,DOUDEAUVILLE,Boucherie - Boucherie-Charcuterie,2.359495,48.889096
6103,18,8,RUE,DOUDEAUVILLE,Supérette  spécialisée,2.358489,48.889004
6104,18,2,RUE,JEAN ROBERT,Commerce détail de boissons,2.358301,48.889052
6105,18,73,RUE,MARX DORMOY,Boulangerie - Boulangerie Pâtisserie,2.359703,48.890104
6106,18,7,RUE,ORDENER,Supérette  spécialisée,2.358749,48.890181
6107,18,24,RUE,DOUDEAUVILLE,Boulangerie - Boulangerie Pâtisserie,2.35651,48.888822
6108,18,19,RUE,JEAN ROBERT,Supérette  spécialisée,2.358196,48.889904
6109,18,21,RUE,JEAN ROBERT,Alimentation générale  <120m²,2.358203,48.890004
6110,18,35,RUE,MARX DORMOY,Boucherie - Boucherie-Charcuterie,2.359491,48.887023
6111,18,45,RUE,MARX DORMOY,Produits alimentaires bio et circuits courts,2.359655,48.887707
6112,18,25,RUE,MARX DORMOY,Produits alimentaires spécialisés régionaux et étrangers,2.359336,48.886294
6113,18,19,RUE,MARX DORMOY,Boulangerie - Boulangerie Pâtisserie,2.359237,48.885796
6114,18,2,RUE,STEPHENSON,Vente de fruits et légumes,2.356854,48.88537
6115,18,2,RUE,STEPHENSON,Alimentation générale  <120m²,2.356854,48.88537
6116,18,6,RUE,MARX DORMOY,Supérette  classique,2.359557,48.885192
6117,18,10,RUE,MARX DORMOY,Boulangerie - Boulangerie Pâtisserie,2.359565,48.885414
6118,18,12,RUE,MARX DORMOY,Boucherie - Boucherie-Charcuterie,2.359583,48.885568
6119,18,14,RUE,MARX DORMOY,Supérette  spécialisée,2.359594,48.885659
6120,18,22,RUE,MARX DORMOY,Supérette  spécialisée,2.359648,48.886113
6121,18,26,RUE,MARX DORMOY,Produits alimentaires spécialisés régionaux et étrangers,2.359666,48.886266
6122,18,28,RUE,MARX DORMOY,Supérette  classique,2.359889,48.886405
6123,18,62,RUE,MARX DORMOY,Monoprix,2.36008,48.888764
6124,18,70,RUE,MARX DORMOY,Produits alimentaires spécialisés régionaux et étrangers,2.360089,48.889248
6125,18,74,RUE,MARX DORMOY,Produits alimentaires spécialisés régionaux et étrangers,2.360117,48.889608
6126,18,75,RUE,PHILIPPE DE GIRARD,Alimentation générale  <120m²,2.360777,48.887436
6127,18,76,RUE,PHILIPPE DE GIRARD,Chocolaterie - Confiserie,2.360767,48.888439
6128,18,84,RUE,PHILIPPE DE GIRARD,Alimentation générale  <120m²,2.360647,48.888851
6129,18,75,RUE,RIQUET,Supérette  classique,2.361476,48.889997
6130,18,81,RUE,RIQUET,Boulangerie - Boulangerie Pâtisserie,2.360581,48.890085
6131,18,2,RUE,OLIVE,Boucherie - Boucherie-Charcuterie,2.361202,48.890251
6132,18,4,RUE,OLIVE,Commerce détail de boissons,2.361361,48.890337
6133,18,6,RUE,OLIVE,Vente de fruits et légumes,2.361358,48.890502
6134,18,92,RUE,RIQUET,Boulangerie - Boulangerie Pâtisserie,2.361468,48.890122
6135,18,2,RUE,CHAPELLE,Boulangerie - Boulangerie Pâtisserie,2.360275,48.89033
6136,18,5,RUE,OLIVE,Vente de fruits et légumes,2.361195,48.890551
6137,18,9,RUE,OLIVE,Boulangerie - Boulangerie Pâtisserie,2.361189,48.89084
6138,18,94,RUE,RIQUET,Alimentation générale  <120m²,2.361117,48.890157
6139,18,98,RUE,RIQUET,Boucherie - Boucherie-Charcuterie,2.360599,48.890208
6140,18,33,RUE,TORCY,Alimentation générale  <120m²,2.360992,48.891069
6141,18,35,RUE,TORCY,Traiteur asiatique,2.360701,48.890985
6142,18,35,RUE,TORCY,Commerce détail de boissons,2.360701,48.890985
6143,18,39,RUE,TORCY,Boulangerie - Boulangerie Pâtisserie,2.360343,48.890882
6144,18,10,RUE,OLIVE,Poissonnerie,2.361347,48.89094
6145,18,10,RUE,OLIVE,Crèmerie - Fromagerie,2.361347,48.89094
6146,18,10,RUE,OLIVE,Traiteur asiatique,2.361347,48.89094
6147,18,10,RUE,OLIVE,Boucherie - Boucherie-Charcuterie,2.361347,48.89094
6148,18,10,RUE,OLIVE,Poissonnerie,2.361347,48.89094
6149,18,10,RUE,OLIVE,Boucherie - Boucherie-Charcuterie,2.361347,48.89094
6150,18,10,RUE,OLIVE,Charcuterie - Traiteur - Epicerie fine,2.361347,48.89094
6151,18,10,RUE,OLIVE,Vente de fruits et légumes,2.361347,48.89094
6152,18,10,RUE,OLIVE,Boucherie - Boucherie-Charcuterie,2.361347,48.89094
6153,18,10,RUE,OLIVE,Charcuterie - Traiteur - Epicerie fine,2.361347,48.89094
6154,18,10,RUE,OLIVE,Vente de fruits et légumes,2.361347,48.89094
6155,18,10,RUE,OLIVE,Vente de fruits et légumes,2.361347,48.89094
6156,18,10,RUE,OLIVE,Charcuterie - Traiteur - Epicerie fine,2.361347,48.89094
6157,18,10,RUE,OLIVE,Boucherie - Boucherie-Charcuterie,2.361347,48.89094
6158,18,74,RUE,RIQUET,Boulangerie - Boulangerie Pâtisserie,2.363592,48.889976
6159,18,2,RUE,EVANGILE,Traiteur asiatique,2.361339,48.891422
6160,18,8,RUE,EVANGILE,Supermarché spécialisé,2.361637,48.89179
6161,18,10,RUE,EVANGILE,Produits alimentaires spécialisés régionaux et étrangers,2.361792,48.891934
6162,18,17,RUE,MARC SEGUIN,Boulangerie - Boulangerie Pâtisserie,2.363169,48.891898
6163,18,26,RUE,TORCY,Alimentation générale  <120m²,2.362955,48.891341
6164,18,32,RUE,CHAPELLE,Alimentation générale  <120m²,2.359938,48.89253
6165,18,36,RUE,CHAPELLE,Alimentation générale  <120m²,2.359914,48.892744
6166,18,1,RUE,MADONE,Produits alimentaires spécialisés régionaux et étrangers,2.361135,48.892341
6167,18,24,RUE,EVANGILE,Boulangerie - Boulangerie Pâtisserie,2.363219,48.892907
6168,18,54,RUE,PAJOL,Supérette  spécialisée,2.363466,48.892062
6169,18,2,RUE,ROSES,Supérette  spécialisée,2.363018,48.893261
6170,18,22,RUE,ROSES,Boulangerie - Boulangerie Pâtisserie,2.361547,48.893315
6171,18,17,RUE,BOUCRY,Alimentation générale  <120m²,2.361592,48.894078
6172,18,44,RUE,CHAPELLE,Boulangerie - Boulangerie Pâtisserie,2.359773,48.893462
6173,18,50,RUE,CHAPELLE,Traiteur asiatique,2.359706,48.893931
6174,18,28,BD,NEY,Alimentation générale  <120m²,2.367615,48.898804
6175,18,32,BD,NEY,Boulangerie - Boulangerie Pâtisserie,2.367016,48.898793
6176,18,16,BD,NEY,Boulangerie - Boulangerie Pâtisserie,2.368744,48.898826
6177,18,16,BD,NEY,Alimentation générale  <120m²,2.368744,48.898826
6178,18,46,RUE,PHILIPPE DE GIRARD,Alimentation générale  <120m²,2.361421,48.885086
6179,18,82,RUE,CHAPELLE,Alimentation générale  <120m²,2.359727,48.896311
6180,18,94,RUE,CHAPELLE,Boulangerie - Boulangerie Pâtisserie,2.35966,48.897174
6181,18,5,PL,PIERRE MAC ORLAN,Supermarché classique,2.362342,48.895576
6182,18,24,RUE,RAYMOND QUENEAU,Boulangerie - Boulangerie Pâtisserie,2.360719,48.895438
6183,18,10,RUE,TRISTAN TZARA,Produits alimentaires spécialisés régionaux et étrangers,2.365577,48.894955
6184,18,32,RUE,TRISTAN TZARA,Boulangerie - Boulangerie Pâtisserie,2.362974,48.895517
6185,19,2,RUE,AUBERVILLIERS,Alimentation générale  <120m²,2.365077,48.884628
6186,19,2,RUE,AUBERVILLIERS,Boucherie - Boucherie-Charcuterie,2.365077,48.884628
6187,19,3,RUE,TANGER,Alimentation générale  <120m²,2.366945,48.884541
6188,19,5,RUE,TANGER,Boucherie - Boucherie-Charcuterie,2.367039,48.88463
6189,19,224,BD,VILLETTE,Boulangerie - Boulangerie Pâtisserie,2.366782,48.884435
6190,19,228,BD,VILLETTE,Supérette  spécialisée,2.366499,48.884454
6191,19,242,BD,VILLETTE,Produits alimentaires spécialisés régionaux et étrangers,2.365318,48.884533
6192,19,244,BD,VILLETTE,Produits alimentaires spécialisés régionaux et étrangers,2.365107,48.884544
6193,19,18,RUE,AUBERVILLIERS,Boulangerie - Boulangerie Pâtisserie,2.365639,48.885222
6194,19,20,RUE,AUBERVILLIERS,Produits alimentaires spécialisés régionaux et étrangers,2.365704,48.885292
6195,19,20,RUE,AUBERVILLIERS,Produits alimentaires spécialisés régionaux et étrangers,2.365704,48.885292
6196,19,26,RUE,AUBERVILLIERS,Produits alimentaires spécialisés régionaux et étrangers,2.366013,48.885619
6197,19,38,RUE,AUBERVILLIERS,Pâtisserie,2.36651,48.886163
6198,19,16,RUE,DEPARTEMENT,Alimentation générale  <120m²,2.366136,48.885493
6199,19,18,RUE,DEPARTEMENT,Produits alimentaires spécialisés régionaux et étrangers,2.366019,48.885544
6200,19,19,RUE,TANGER,Boulangerie - Boulangerie Pâtisserie,2.368329,48.885828
6201,19,31,RUE,TANGER,Alimentation générale  <120m²,2.368966,48.886421
6202,19,32,RUE,MAROC,Boucherie - Boucherie-Charcuterie,2.36795,48.887086
6203,19,33,RUE,TANGER,Alimentation générale  <120m²,2.369304,48.886737
6204,19,214,RUE,CRIMEE,Supermarché discount,2.374802,48.892586
6205,19,228,RUE,CRIMEE,Produits alimentaires spécialisés régionaux et étrangers,2.374119,48.893206
6206,19,190,RUE,CRIMEE,Produits alimentaires spécialisés régionaux et étrangers,2.376221,48.891299
6207,19,119,AV,FLANDRE,Monoprix,2.377348,48.891465
6208,19,133,AV,FLANDRE,Alimentation générale  <120m²,2.378382,48.892183
6209,19,83,RUE,OURCQ,Boulangerie - Boulangerie Pâtisserie,2.387311,48.887578
6210,19,89,RUE,OURCQ,Produits alimentaires spécialisés régionaux et étrangers,2.387311,48.887578
6211,19,215,RUE,CRIMEE,Boulangerie - Boulangerie Pâtisserie,2.374823,48.892231
6212,19,38,RUE,CURIAL,Charcuterie - Traiteur - Epicerie fine,2.372587,48.891874
6213,19,46,RUE,ARCHEREAU,Produits alimentaires spécialisés régionaux et étrangers,2.37468,48.891702
6214,19,185,RUE,CRIMEE,Boulangerie - Boulangerie Pâtisserie,2.376447,48.890758
6215,19,185,RUE,CRIMEE,Vente de fruits et légumes,2.376447,48.890758
6216,19,191,RUE,CRIMEE,Boucherie - Boucherie-Charcuterie,2.376163,48.891015
6217,19,12,RUE,MATHIS,Alimentation générale  <120m²,2.375706,48.890828
6218,19,12,RUE,MATHIS,Alimentation générale  <120m²,2.375706,48.890828
6219,19,35,AV,FLANDRE,Supermarché classique,2.370909,48.886305
6220,19,47,AV,FLANDRE,Boucherie - Boucherie-Charcuterie,2.371639,48.886903
6221,19,2,PL,MAROC,Alimentation générale  <120m²,2.370476,48.886005
6222,19,16,AV,FLANDRE,Boucherie - Boucherie-Charcuterie,2.370294,48.885067
6223,19,16,AV,FLANDRE,Alimentation générale  <120m²,2.370294,48.885067
6224,19,30,AV,FLANDRE,Boulangerie - Boulangerie Pâtisserie,2.371547,48.886081
6225,19,30,AV,FLANDRE,Produits alimentaires bio et circuits courts,2.371547,48.886081
6226,19,32,AV,FLANDRE,Charcuterie - Traiteur - Epicerie fine,2.371809,48.886295
6227,19,44,AV,FLANDRE,Supermarché classique,2.372617,48.886913
6228,19,50,AV,FLANDRE,Boulangerie - Boulangerie Pâtisserie,2.373106,48.887355
6229,19,50,AV,FLANDRE,Traiteur asiatique,2.373106,48.887355
6230,19,52,AV,FLANDRE,Vente de fruits et légumes,2.37328,48.887499
6231,19,13,RUE,RIQUET,Alimentation générale  <120m²,2.375162,48.888236
6232,19,64,AV,FLANDRE,Boucherie - Boucherie-Charcuterie,2.374452,48.888473
6233,19,64,AV,FLANDRE,Traiteur asiatique,2.374452,48.888473
6234,19,68,AV,FLANDRE,Traiteur asiatique,2.37475,48.888726
6235,19,70,AV,FLANDRE,Boulangerie - Boulangerie Pâtisserie,2.374895,48.888841
6236,19,78,AV,FLANDRE,Alimentation générale  <120m²,2.375573,48.889371
6237,19,177,RUE,CRIMEE,Boulangerie - Boulangerie Pâtisserie,2.377378,48.890041
6238,19,179,RUE,CRIMEE,Alimentation générale  <120m²,2.377266,48.890135
6239,19,174,RUE,CRIMEE,Boucherie - Boucherie-Charcuterie,2.377507,48.890136
6240,19,5,RUE,JOINVILLE,Supérette  spécialisée,2.378892,48.890364
6241,19,7,RUE,JOINVILLE,Produits alimentaires spécialisés régionaux et étrangers,2.378738,48.890443
6242,19,11,RUE,JOINVILLE,Traiteur asiatique,2.378344,48.890645
6243,19,98,AV,FLANDRE,Commerce détail de boissons,2.377263,48.890706
6244,19,102,AV,FLANDRE,Pâtisserie,2.377551,48.890933
6245,19,102,AV,FLANDRE,Boulangerie - Boulangerie Pâtisserie,2.377551,48.890933
6246,19,13,RUE,JOINVILLE,Traiteur asiatique,2.378,48.890821
6247,19,110,AV,FLANDRE,Supermarché classique,2.378467,48.891602
6248,19,114,AV,FLANDRE,Boucherie - Boucherie-Charcuterie,2.378847,48.891954
6249,19,30,RUE,JOINVILLE,Produits alimentaires spécialisés régionaux et étrangers,2.378795,48.890574
6250,19,36,RUE,JOINVILLE,Boulangerie - Boulangerie Pâtisserie,2.378301,48.890827
6251,19,36,RUE,JOINVILLE,Boucherie - Boucherie-Charcuterie,2.378301,48.890827
6252,19,36,RUE,JOINVILLE,Supermarché spécialisé,2.378301,48.890827
6253,19,51,RUE,OURCQ,Boucherie - Boucherie-Charcuterie,2.387311,48.887578
6254,19,51,RUE,OURCQ,Alimentation générale  <120m²,2.387311,48.887578
6255,19,51,RUE,OURCQ,Boulangerie - Boulangerie Pâtisserie,2.387311,48.887578
6256,19,31,RUE,OURCQ,Alimentation générale  <120m²,2.387311,48.887578
6257,19,24,RUE,THIONVILLE,Supérette  classique,2.383504,48.889185
6258,19,148,RUE,CRIMEE,Alimentation générale  <120m²,2.380596,48.887436
6259,19,141,RUE,CRIMEE,Traiteur asiatique,2.380929,48.886937
6260,19,155,RUE,CRIMEE,Boulangerie - Boulangerie Pâtisserie,2.379987,48.887782
6261,19,17,AV,JEAN JAURES,Boucherie - Boucherie-Charcuterie,2.37249,48.883538
6262,19,21,AV,JEAN JAURES,Traiteur asiatique,2.373082,48.883694
6263,19,55,AV,JEAN JAURES,Supermarché classique,2.375842,48.884418
6264,19,59,AV,JEAN JAURES,Supermarché classique,2.376193,48.884512
6265,19,46,QU,LOIRE,Produits alimentaires bio et circuits courts,2.387174,48.875351
6266,19,45,RUE,MEAUX,Pâtisserie,2.372742,48.880783
6267,19,49,RUE,MEAUX,Charcuterie - Traiteur - Epicerie fine,2.372976,48.881115
6268,19,28,AV,SECRETAN,Chocolaterie - Confiserie,2.372401,48.881484
6269,19,38,AV,SECRETAN,Poissonnerie,2.372716,48.881347
6270,19,39,RUE,BOURET,Supermarché classique,2.371582,48.88279
6271,19,4,AV,JEAN JAURES,Boulangerie - Boulangerie Pâtisserie,2.370593,48.882668
6272,19,8,AV,JEAN JAURES,Boulangerie - Boulangerie Pâtisserie,2.370593,48.882668
6273,19,10,AV,JEAN JAURES,Traiteur asiatique,2.371239,48.882887
6274,19,53,RUE,MEAUX,Boucherie - Boucherie-Charcuterie,2.373297,48.881419
6275,19,57,RUE,MEAUX,Produits alimentaires bio et circuits courts,2.373585,48.881655
6276,19,1,AV,SECRETAN,Supérette  classique,2.370717,48.88245
