,Numero,TypeVoie,NbPieces,No_plan,prixm2,lon,lat,score_commerce,score_commerce_lux
15925,17.0,RUE,2.0,107,9.45,2.27898,48.85953,0.1509433962264151,0.06666666666666667
15926,17.0,RUE,4.0,107,12.72625,2.27898,48.85953,0.1509433962264151,0.06666666666666667
15927,1.0,BD,6.0,16,13.006818,2.272434,48.857868,0.009433962264150943,0.03333333333333333
15928,1.0,SQ,1.0,1,10.425,2.259319,48.85017,0.0,0.0
15929,94.0,QUAI,2.0,27,7.571428,2.272363,48.845103,0.05660377358490566,0.06666666666666667
15930,94.0,QUAI,1.0,27,10.0,2.272363,48.845103,0.05660377358490566,0.06666666666666667
15931,94.0,QUAI,4.0,27,9.771739,2.272363,48.845103,0.05660377358490566,0.06666666666666667
15932,94.0,QUAI,2.0,27,8.88081,2.272363,48.845103,0.05660377358490566,0.06666666666666667
15933,8.0,RUE,2.0,16,10.723404,2.282872,48.873574,0.009433962264150943,0.0
15934,8.0,RUE,4.0,16,10.428571,2.282872,48.873574,0.009433962264150943,0.0
15935,20.0,RUE,3.0,119,7.317073,2.266234,48.844736,0.02830188679245283,0.0
15936,54.0,AV,4.0,2,10.521739,2.29317,48.862364,0.009433962264150943,0.03333333333333333
15937,32.0,RUE,2.0,71,9.431818,2.272067,48.853867,0.18867924528301888,0.3
15938,32.0,RUE,2.0,71,11.870689,2.272067,48.853867,0.18867924528301888,0.3
15939,4.0,RUE,4.0,27,10.8,2.279336,48.855134,0.02830188679245283,0.03333333333333333
15940,4.0,RUE,2.0,27,10.766123,2.279336,48.855134,0.02830188679245283,0.03333333333333333
15941,5.0,IMP,3.0,39,4.827586,2.283149,48.864739,0.05660377358490566,0.03333333333333333
15942,5.0,IMP,2.0,39,15.013157,2.283149,48.864739,0.05660377358490566,0.03333333333333333
15943,5.0,IMP,3.0,39,9.836206,2.283149,48.864739,0.05660377358490566,0.03333333333333333
15944,60.0,RUE,1.0,23,9.761904,2.287589,48.868336,0.10377358490566038,0.06666666666666667
15945,60.0,RUE,1.0,23,10.789473,2.287589,48.868336,0.10377358490566038,0.06666666666666667
15946,60.0,RUE,3.0,23,17.703,2.287589,48.868336,0.10377358490566038,0.06666666666666667
15947,60.0,RUE,1.0,23,16.25,2.287589,48.868336,0.10377358490566038,0.06666666666666667
15948,60.0,RUE,1.0,23,12.595238,2.287589,48.868336,0.10377358490566038,0.06666666666666667
15949,9.0,RUE,4.0,40,10.1,2.281157,48.861588,0.1509433962264151,0.2
15950,9.0,RUE,1.0,40,13.924193,2.281157,48.861588,0.1509433962264151,0.2
15951,168.0,AV,5.0,106,9.063218,2.277233,48.86637,0.1509433962264151,0.16666666666666666
15952,3.0,RUE,1.0,36,24.578947,2.266086,48.855361,0.0660377358490566,0.06666666666666667
15953,43.0,AV,2.0,40,8.342857,2.275413,48.848825,0.07547169811320754,0.0
15954,43.0,AV,1.0,40,8.090909,2.275413,48.848825,0.07547169811320754,0.0
15955,15.0,RUE,5.0,37,15.202702,2.265794,48.842022,0.16981132075471697,0.06666666666666667
15956,15.0,RUE,1.0,37,10.714285,2.265794,48.842022,0.16981132075471697,0.06666666666666667
15957,83.0,RUE,9.0,4,11.921568,2.284354,48.865295,0.11320754716981132,0.06666666666666667
15958,32.0,RUE,3.0,124,4.75,2.265684,48.844164,0.02830188679245283,0.0
15959,32.0,RUE,1.0,124,5.384615,2.265684,48.844164,0.02830188679245283,0.0
15960,32.0,RUE,4.0,124,5.757575,2.265684,48.844164,0.02830188679245283,0.0
15961,5.0,RUE,6.0,49,9.1446,2.281066,48.874078,0.009433962264150943,0.0
15962,39.0,BD,7.0,3,9.1922,2.262713,48.853096,0.02830188679245283,0.03333333333333333
15963,15.0,AV,3.0,100,8.135714,2.272735,48.849702,0.04716981132075472,0.0
15964,17.0,AV,4.0,23,15.291735,2.282383,48.855843,0.02830188679245283,0.03333333333333333
15965,27.0,RUE,1.0,4,11.135135,2.291732,48.868031,0.03773584905660377,0.03333333333333333
15966,78.0,RUE,2.0,75,4.90196,2.269656,48.850127,0.04716981132075472,0.0
15967,78.0,RUE,1.0,75,4.796216,2.269656,48.850127,0.04716981132075472,0.0
15968,78.0,RUE,3.0,75,6.133802,2.269656,48.850127,0.04716981132075472,0.0
15969,78.0,RUE,3.0,75,6.478873,2.269656,48.850127,0.04716981132075472,0.0
15970,64.0,RUE,2.0,8,10.8,2.276302,48.862582,0.19811320754716982,0.16666666666666666
15971,20.0,RUE,4.0,22,12.238396,2.280512,48.8613,0.1509433962264151,0.2
15972,4.0,RUE,1.0,29,10.833333,2.272709,48.847223,0.05660377358490566,0.06666666666666667
15973,4.0,RUE,3.0,29,9.561403,2.272709,48.847223,0.05660377358490566,0.06666666666666667
15974,4.0,SQ,3.0,22,9.0,2.272184,48.85054,0.04716981132075472,0.0
15975,4.0,SQ,3.0,22,11.754857,2.272184,48.85054,0.04716981132075472,0.0
15976,21.0,RUE,3.0,67,10.40534,2.265752,48.849469,0.1792452830188679,0.26666666666666666
15977,1.0,RUE,5.0,85,13.517857,2.285131,48.860054,0.018867924528301886,0.0
15978,1.0,RUE,3.0,85,11.241578,2.285131,48.860054,0.018867924528301886,0.0
15979,1.0,RUE,1.0,84,10.571428,2.285131,48.860054,0.018867924528301886,0.0
15980,1.0,RUE,3.0,85,10.754639,2.285131,48.860054,0.018867924528301886,0.0
15981,31.0,RUE,2.0,17,11.287924,2.265459,48.853765,0.02830188679245283,0.03333333333333333
15982,31.0,RUE,4.0,17,13.699186,2.265459,48.853765,0.02830188679245283,0.03333333333333333
15983,31.0,RUE,1.0,17,9.0,2.265459,48.853765,0.02830188679245283,0.03333333333333333
15984,31.0,RUE,1.0,17,10.131111,2.265459,48.853765,0.02830188679245283,0.03333333333333333
15985,5.0,RUE,3.0,14,8.958333,2.286126,48.875677,0.1509433962264151,0.2
15986,5.0,RUE,4.0,14,6.533333,2.286126,48.875677,0.1509433962264151,0.2
15987,5.0,RUE,2.0,14,11.136363,2.286126,48.875677,0.1509433962264151,0.2
15988,37.0,RUE,3.0,37,8.93617,2.25904,48.845514,0.05660377358490566,0.0
15989,133.0,RUE,3.0,15,12.0,2.267032,48.856305,0.0660377358490566,0.06666666666666667
15990,7.0,VLA,4.0,29,9.022556,2.279574,48.873319,0.009433962264150943,0.0
15991,137.0,RUE,6.0,89,13.928571,2.27319,48.863595,0.19811320754716982,0.16666666666666666
15992,137.0,RUE,4.0,89,12.24299,2.27319,48.863595,0.19811320754716982,0.16666666666666666
15993,137.0,RUE,4.0,89,10.227272,2.27319,48.863595,0.19811320754716982,0.16666666666666666
15994,23.0,RUE,2.0,51,11.354838,2.281241,48.875496,0.02830188679245283,0.03333333333333333
15995,23.0,RUE,1.0,51,9.347826,2.281241,48.875496,0.02830188679245283,0.03333333333333333
15996,10.0,RUE,12.0,3,9.147141,2.274463,48.848979,0.07547169811320754,0.0
15997,7.0,RUE,2.0,41,9.7,2.281434,48.861771,0.1509433962264151,0.2
15998,7.0,RUE,3.0,41,12.003968,2.281434,48.861771,0.1509433962264151,0.2
15999,89.0,RUE,5.0,9,11.964788,2.265725,48.855565,0.0660377358490566,0.06666666666666667
16000,89.0,RUE,1.0,9,9.705882,2.265725,48.855565,0.0660377358490566,0.06666666666666667
16001,19.0,RUE,1.0,15,9.523809,2.261587,48.838876,0.0660377358490566,0.1
16002,19.0,RUE,3.0,15,10.698412,2.261587,48.838876,0.0660377358490566,0.1
16003,19.0,RUE,2.0,15,8.103448,2.261587,48.838876,0.0660377358490566,0.1
16004,19.0,RUE,2.0,15,11.344827,2.261587,48.838876,0.0660377358490566,0.1
16005,51.0,RUE,4.0,37,12.5275,2.274631,48.854368,0.12264150943396226,0.16666666666666666
16006,2.0,AV,4.0,113,12.426966,2.286261,48.867367,0.10377358490566038,0.06666666666666667
16007,7.0,RUE,7.0,113,12.051282,2.265349,48.845048,0.02830188679245283,0.0
16008,17.0,RUE,3.0,70,11.144893,2.284355,48.85971,0.018867924528301886,0.0
16009,58.0,RUE,5.0,52,12.266666,2.274274,48.856753,0.41509433962264153,0.5
16010,58.0,RUE,5.0,52,8.666666,2.274274,48.856753,0.41509433962264153,0.5
16011,6.0,RUE,4.0,21,10.119047,2.271034,48.864271,0.0,0.0
16012,6.0,RUE,3.0,21,13.766233,2.271034,48.864271,0.0,0.0
16013,30.0,RUE,1.0,24,10.481481,2.273536,48.848847,0.07547169811320754,0.0
16014,30.0,RUE,1.0,24,11.44,2.273536,48.848847,0.07547169811320754,0.0
16015,42.0,AV,4.0,12,9.929078,2.284103,48.855074,0.02830188679245283,0.03333333333333333
16016,42.0,AV,4.0,12,18.360655,2.284103,48.855074,0.02830188679245283,0.03333333333333333
16017,6.0,RUE,1.0,54,7.5,2.259611,48.837419,0.27358490566037735,0.3
16018,90.0,RUE,3.0,32,10.75,2.278459,48.861765,0.05660377358490566,0.06666666666666667
16019,14.0,RUE,4.0,25,12.191011,2.269271,48.84927,0.04716981132075472,0.0
16020,14.0,RUE,4.0,25,11.62263,2.269271,48.84927,0.04716981132075472,0.0
16021,16.0,RUE,2.0,16,11.785714,2.292443,48.871794,0.018867924528301886,0.0
16022,16.0,RUE,2.0,16,10.714285,2.292443,48.871794,0.018867924528301886,0.0
16023,5.0,AV,4.0,4,12.02,2.265295,48.856922,0.0,0.0
16024,189.0,BD,3.0,43,8.261538,2.265898,48.838972,0.0660377358490566,0.1
16025,189.0,BD,2.0,43,10.863636,2.265898,48.838972,0.0660377358490566,0.1
16026,24.0,RUE,3.0,65,12.5,2.282015,48.866962,0.3113207547169811,0.43333333333333335
16027,24.0,RUE,1.0,65,13.2,2.282015,48.866962,0.3113207547169811,0.43333333333333335
16028,24.0,RUE,2.0,65,12.0,2.282015,48.866962,0.3113207547169811,0.43333333333333335
16029,7.0,RUE,2.0,20,11.140816,2.287497,48.86893,0.11320754716981132,0.2
16030,7.0,RUE,4.0,20,11.243661,2.287497,48.86893,0.11320754716981132,0.2
16031,7.0,RUE,2.0,20,15.0,2.287497,48.86893,0.11320754716981132,0.2
16032,72.0,BD,3.0,3,8.686868,2.26119,48.842814,0.05660377358490566,0.03333333333333333
16033,72.0,BD,2.0,3,9.318,2.26119,48.842814,0.05660377358490566,0.03333333333333333
16034,20.0,RUE,2.0,12,9.703514,2.283296,48.862084,0.1509433962264151,0.2
16035,20.0,RUE,1.0,14,10.452,2.283296,48.862084,0.1509433962264151,0.2
16036,20.0,RUE,1.0,12,9.19,2.283296,48.862084,0.1509433962264151,0.2
16037,20.0,RUE,1.0,14,11.086956,2.283296,48.862084,0.1509433962264151,0.2
16038,10.0,AV,7.0,58,12.45,2.286219,48.859759,0.018867924528301886,0.0
16039,126.0,BD,3.0,1,14.121621,2.259641,48.849911,0.0,0.0
16040,126.0,BD,3.0,1,6.300472,2.259641,48.849911,0.0,0.0
16041,39.0,RUE,4.0,27,9.782608,2.297939,48.86782,0.10377358490566038,0.13333333333333333
16042,6.0,RUE,3.0,50,13.055555,2.272345,48.860663,0.0,0.0
16043,13.0,RUE,1.0,108,12.162162,2.285215,48.859669,0.018867924528301886,0.0
16044,41.0,RUE,3.0,3,8.0,2.257365,48.84089,0.08490566037735849,0.06666666666666667
16045,61.0,RUE,2.0,124,12.790697,2.278823,48.857625,0.1509433962264151,0.06666666666666667
16046,131.0,AV,2.0,17,9.026161,2.269259,48.842782,0.009433962264150943,0.0
16047,131.0,AV,1.0,17,16.666666,2.269259,48.842782,0.009433962264150943,0.0
16048,94.0,AV,6.0,14,13.208333,2.269709,48.863321,0.0,0.0
16049,108.0,QUAI,2.0,15,7.579687,2.271391,48.844096,0.009433962264150943,0.0
16050,34.0,RUE,1.0,66,12.592592,2.288181,48.874213,0.1509433962264151,0.2
16051,34.0,RUE,2.0,66,15.444444,2.288181,48.874213,0.1509433962264151,0.2
16052,15.0,RUE,5.0,31,9.967741,2.28564,48.874247,0.1509433962264151,0.2
16053,15.0,RUE,5.0,31,13.827586,2.28564,48.874247,0.1509433962264151,0.2
16054,4.0,RUE,1.0,32,10.74074,2.272956,48.847796,0.009433962264150943,0.0
16055,3.0,RUE,4.0,75,11.750372,2.268054,48.842789,0.009433962264150943,0.0
16056,16.0,RUE,3.0,34,12.417582,2.274455,48.862499,0.05660377358490566,0.06666666666666667
16057,16.0,RUE,4.0,34,10.844444,2.274455,48.862499,0.05660377358490566,0.06666666666666667
16058,16.0,RUE,3.0,34,13.826804,2.274455,48.862499,0.05660377358490566,0.06666666666666667
16059,16.0,RUE,3.0,34,13.44,2.274455,48.862499,0.05660377358490566,0.06666666666666667
16060,43.0,RUE,6.0,137,10.95,2.277652,48.858183,0.41509433962264153,0.5
16061,6.0,RUE,3.0,21,11.777777,2.274512,48.859583,0.41509433962264153,0.5
16062,6.0,RUE,1.0,21,11.5625,2.274512,48.859583,0.41509433962264153,0.5
16063,16.0,RUE,3.0,43,12.988636,2.290068,48.869155,0.0660377358490566,0.0
16064,69.0,RUE,5.0,47,12.54923,2.275411,48.867861,0.1509433962264151,0.16666666666666666
16065,69.0,RUE,3.0,47,11.111111,2.275411,48.867861,0.1509433962264151,0.16666666666666666
16066,10.0,RUE,2.0,28,14.539583,2.280329,48.857029,0.1509433962264151,0.06666666666666667
16067,135.0,RUE,4.0,14,11.131733,2.266876,48.856345,0.0660377358490566,0.06666666666666667
16068,135.0,RUE,4.0,14,12.564102,2.266876,48.856345,0.0660377358490566,0.06666666666666667
16069,31.0,BD,1.0,24,9.838709,2.257597,48.844964,0.05660377358490566,0.03333333333333333
16070,18.0,RUE,4.0,75,7.62084,2.287505,48.874989,0.1509433962264151,0.2
16071,13.0,RUE,1.0,39,10.666666,2.265765,48.841873,0.16981132075471697,0.06666666666666667
16072,20.0,AV,1.0,31,11.041666,2.283579,48.856905,0.1509433962264151,0.06666666666666667
16073,20.0,AV,2.0,31,13.711111,2.283579,48.856905,0.1509433962264151,0.06666666666666667
16074,10.0,AV,2.0,21,18.26923,2.287313,48.857621,0.08490566037735849,0.06666666666666667
16075,10.0,AV,4.0,21,13.114754,2.287313,48.857621,0.08490566037735849,0.06666666666666667
16076,16.0,PL,6.0,1,31.830601,2.292716,48.868438,0.0660377358490566,0.0
16077,8.0,RUE,1.0,23,11.791666,2.282118,48.865091,0.05660377358490566,0.03333333333333333
16078,8.0,RUE,1.0,18,8.973437,2.262441,48.838452,0.0660377358490566,0.1
16079,8.0,RUE,1.0,18,5.905405,2.262441,48.838452,0.0660377358490566,0.1
16080,8.0,RUE,1.0,18,11.5,2.262441,48.838452,0.0660377358490566,0.1
16081,12.0,SQ,6.0,16,11.352592,2.271474,48.848892,0.04716981132075472,0.0
16082,12.0,SQ,6.0,16,12.08375,2.271474,48.848892,0.04716981132075472,0.0
16083,1.0,RUE,1.0,67,9.318181,2.274847,48.855521,0.12264150943396226,0.16666666666666666
16084,1.0,RUE,1.0,67,10.568181,2.274847,48.855521,0.12264150943396226,0.16666666666666666
16085,2.0,SQ,4.0,10,9.539833,2.2731,48.848464,0.07547169811320754,0.0
16086,24.0,RUE,1.0,23,9.535714,2.265174,48.842848,0.02830188679245283,0.0
16087,25.0,BD,3.0,12,8.628571,2.263143,48.853924,0.0660377358490566,0.06666666666666667
16088,25.0,BD,1.0,12,8.942499,2.263143,48.853924,0.0660377358490566,0.06666666666666667
16089,26.0,AV,2.0,1,14.166666,2.294693,48.865557,0.03773584905660377,0.03333333333333333
16090,96.0,AV,1.0,47,10.51282,2.275611,48.858689,0.41509433962264153,0.5
16091,26.0,RUE,2.0,44,13.5,2.297652,48.869147,0.05660377358490566,0.0
16092,6.0,RUE,3.0,25,11.17647,2.288678,48.866226,0.10377358490566038,0.06666666666666667
16093,6.0,RUE,5.0,25,9.7672,2.288678,48.866226,0.10377358490566038,0.06666666666666667
16094,6.0,RUE,3.0,25,12.865853,2.288678,48.866226,0.10377358490566038,0.06666666666666667
16095,12.0,RUE,5.0,7,11.013986,2.29068,48.865628,0.03773584905660377,0.03333333333333333
16096,8.0,RUE,6.0,60,12.675085,2.28388,48.857886,0.1509433962264151,0.06666666666666667
16097,37.0,RUE,3.0,22,11.75,2.285198,48.860764,0.018867924528301886,0.0
16098,37.0,RUE,3.0,22,12.862068,2.285198,48.860764,0.018867924528301886,0.0
16099,4.0,SQ,6.0,27,11.060606,2.278614,48.866384,0.3113207547169811,0.43333333333333335
16100,9.0,PL,4.0,65,17.391304,2.293974,48.867744,0.03773584905660377,0.03333333333333333
16101,3.0,SQ,1.0,30,9.525,2.271156,48.856556,0.18867924528301888,0.3
16102,1.0,RUE,4.0,85,10.258333,2.266375,48.848444,0.1792452830188679,0.26666666666666666
16103,41.0,RUE,4.0,60,11.666666,2.281175,48.855644,0.02830188679245283,0.03333333333333333
16104,13.0,RUE,2.0,106,9.523809,2.283763,48.865997,0.3113207547169811,0.43333333333333335
16105,55.0,RUE,1.0,48,11.0,2.28024,48.868534,0.05660377358490566,0.1
16106,55.0,RUE,2.0,48,11.0,2.28024,48.868534,0.05660377358490566,0.1
16107,55.0,RUE,2.0,48,10.0,2.28024,48.868534,0.05660377358490566,0.1
16108,55.0,RUE,1.0,48,11.9,2.28024,48.868534,0.05660377358490566,0.1
16109,55.0,RUE,3.0,48,18.539325,2.28024,48.868534,0.05660377358490566,0.1
16110,55.0,RUE,3.0,48,17.051282,2.28024,48.868534,0.05660377358490566,0.1
16111,25.0,AV,4.0,10,12.70604,2.283827,48.860991,0.1509433962264151,0.2
16112,79.0,RUE,2.0,39,30.179162,2.278122,48.86179,0.05660377358490566,0.06666666666666667
16113,79.0,RUE,6.0,39,12.792463,2.278122,48.86179,0.05660377358490566,0.06666666666666667
16114,9.0,RUE,2.0,42,11.759259,2.275732,48.859429,0.41509433962264153,0.5
16115,28.0,RUE,2.0,1,12.894736,2.282766,48.861571,0.1509433962264151,0.2
16116,101.0,RUE,2.0,9,10.0,2.276696,48.862522,0.05660377358490566,0.06666666666666667
16117,101.0,RUE,1.0,9,11.527777,2.276696,48.862522,0.05660377358490566,0.06666666666666667
16118,49.0,AV,6.0,90,13.000229,2.285903,48.86677,0.10377358490566038,0.06666666666666667
16119,45.0,RUE,2.0,80,9.155555,2.263594,48.844153,0.02830188679245283,0.0
16120,45.0,RUE,1.0,80,9.6875,2.263594,48.844153,0.02830188679245283,0.0
16121,3.0,BD,4.0,18,9.093333,2.267085,48.86075,0.0,0.0
16122,11.0,RUE,4.0,34,10.735714,2.278464,48.870014,0.02830188679245283,0.0
16123,5.0,RUE,5.0,1,13.066836,2.265668,48.850172,0.1792452830188679,0.26666666666666666
16124,51.0,RUE,5.0,30,11.763586,2.258148,48.845239,0.05660377358490566,0.0
16125,148.0,AV,5.0,15,12.333333,2.283913,48.875952,0.02830188679245283,0.03333333333333333
16126,62.0,RUE,4.0,58,12.925301,2.281163,48.873387,0.009433962264150943,0.0
16127,100.0,AV,1.0,112,8.571428,2.288802,48.865577,0.10377358490566038,0.06666666666666667
16128,100.0,AV,2.0,112,13.038461,2.288802,48.865577,0.10377358490566038,0.06666666666666667
16129,15.0,RUE,4.0,9,12.039285,2.272877,48.859311,0.41509433962264153,0.5
16130,14.0,RUE,3.0,53,9.171428,2.261763,48.841083,0.16981132075471697,0.06666666666666667
16131,18.0,AV,2.0,39,10.0,2.27352,48.850574,0.07547169811320754,0.0
16132,18.0,AV,2.0,39,10.595238,2.27352,48.850574,0.07547169811320754,0.0
16133,18.0,AV,3.0,39,10.6,2.27352,48.850574,0.07547169811320754,0.0
16134,46.0,RUE,3.0,4,10.674333,2.275798,48.861628,0.05660377358490566,0.06666666666666667
16135,1.0,RUE,2.0,21,6.82931,2.272841,48.860158,0.05660377358490566,0.06666666666666667
16136,1.0,RUE,2.0,21,14.146428,2.272841,48.860158,0.05660377358490566,0.06666666666666667
16137,6.0,RUE,1.0,58,11.18421,2.267265,48.84776,0.05660377358490566,0.06666666666666667
16138,145.0,AV,2.0,73,12.12875,2.283624,48.875702,0.02830188679245283,0.03333333333333333
16139,130.0,QUAI,3.0,17,11.757894,2.269809,48.842453,0.009433962264150943,0.0
16140,130.0,QUAI,4.0,17,9.642857,2.269809,48.842453,0.009433962264150943,0.0
16141,2.0,AV,4.0,9,9.637681,2.284747,48.861618,0.018867924528301886,0.0
16142,2.0,AV,2.0,9,12.156862,2.284747,48.861618,0.018867924528301886,0.0
16143,2.0,AV,3.0,9,14.636363,2.284747,48.861618,0.018867924528301886,0.0
16144,2.0,AV,2.0,9,7.530487,2.284747,48.861618,0.018867924528301886,0.0
16145,8.0,AV,3.0,17,11.641145,2.291868,48.873794,0.018867924528301886,0.0
16146,53.0,RUE,1.0,27,14.375,2.26934,48.849832,0.04716981132075472,0.0
16147,53.0,RUE,4.0,27,10.412962,2.26934,48.849832,0.04716981132075472,0.0
16148,79.0,BD,2.0,60,7.857142,2.259133,48.843558,0.05660377358490566,0.03333333333333333
16149,79.0,BD,3.0,60,7.571428,2.259133,48.843558,0.05660377358490566,0.03333333333333333
16150,79.0,BD,5.0,60,10.25147,2.259133,48.843558,0.05660377358490566,0.03333333333333333
16151,79.0,BD,5.0,60,8.590909,2.259133,48.843558,0.05660377358490566,0.03333333333333333
16152,79.0,BD,2.0,60,13.953488,2.259133,48.843558,0.05660377358490566,0.03333333333333333
16153,79.0,BD,2.0,60,10.0,2.259133,48.843558,0.05660377358490566,0.03333333333333333
16154,25.0,RUE,5.0,56,9.060402,2.267957,48.850035,0.04716981132075472,0.0
16155,1.0,RUE,1.0,2,9.052631,2.288634,48.858859,0.08490566037735849,0.06666666666666667
16156,81.0,BD,2.0,4,10.775862,2.261481,48.849719,0.1792452830188679,0.26666666666666666
16157,11.0,BD,2.0,21,26.304347,2.266606,48.860006,0.0,0.0
16158,11.0,BD,1.0,21,13.166666,2.266606,48.860006,0.0,0.0
16159,11.0,BD,2.0,21,13.553888,2.266606,48.860006,0.0,0.0
16160,85.0,BD,4.0,8,9.423076,2.256376,48.841181,0.08490566037735849,0.06666666666666667
16161,28.0,RUE,1.0,44,12.332857,2.273256,48.85165,0.018867924528301886,0.0
16162,28.0,RUE,1.0,44,11.335714,2.273256,48.85165,0.018867924528301886,0.0
16163,45.0,BD,3.0,21,10.655737,2.257084,48.843969,0.05660377358490566,0.03333333333333333
16164,45.0,BD,4.0,21,9.97,2.257084,48.843969,0.05660377358490566,0.03333333333333333
16165,45.0,BD,4.0,21,10.0,2.257084,48.843969,0.05660377358490566,0.03333333333333333
16166,45.0,BD,4.0,21,9.494949,2.257084,48.843969,0.05660377358490566,0.03333333333333333
16167,45.0,BD,4.0,21,9.65,2.257084,48.843969,0.05660377358490566,0.03333333333333333
16168,48.0,AV,1.0,41,9.642857,2.269943,48.855449,0.18867924528301888,0.3
16169,44.0,RUE,5.0,50,19.037656,2.282103,48.859772,0.1509433962264151,0.2
16170,44.0,RUE,1.0,50,16.730769,2.282103,48.859772,0.1509433962264151,0.2
16171,127.0,RUE,2.0,39,11.357999,2.279781,48.866271,0.3113207547169811,0.43333333333333335
16172,127.0,RUE,2.0,39,11.928043,2.279781,48.866271,0.3113207547169811,0.43333333333333335
16173,10.0,RUE,3.0,6,18.448717,2.285459,48.875592,0.1509433962264151,0.2
16174,67.0,AV,7.0,11,13.9,2.277825,48.863809,0.19811320754716982,0.16666666666666666
16175,59.0,RUE,3.0,35,8.855932,2.264607,48.842464,0.02830188679245283,0.0
16176,59.0,RUE,3.0,35,11.711864,2.264607,48.842464,0.02830188679245283,0.0
16177,1.0,SQ,1.0,1,9.666666,2.260418,48.851877,0.0,0.0
16178,1.0,SQ,1.0,1,8.76923,2.260418,48.851877,0.0,0.0
16179,10.0,RUE,5.0,29,12.565202,2.27278,48.861247,0.05660377358490566,0.06666666666666667
16180,26.0,RUE,2.0,60,8.966666,2.281901,48.867083,0.3113207547169811,0.43333333333333335
16181,19.0,RUE,3.0,56,10.5,2.275186,48.869069,0.02830188679245283,0.0
16182,19.0,RUE,1.0,56,10.85,2.275186,48.869069,0.02830188679245283,0.0
16183,11.0,RUE,3.0,41,10.175438,2.286725,48.875071,0.1509433962264151,0.2
16184,11.0,RUE,1.0,41,10.714285,2.286725,48.875071,0.1509433962264151,0.2
16185,11.0,RUE,1.0,41,7.5,2.286725,48.875071,0.1509433962264151,0.2
16186,11.0,RUE,3.0,41,11.35606,2.286725,48.875071,0.1509433962264151,0.2
16187,11.0,RUE,2.0,41,11.020833,2.286725,48.875071,0.1509433962264151,0.2
16188,11.0,RUE,3.0,41,9.939393,2.286725,48.875071,0.1509433962264151,0.2
16189,42.0,RUE,5.0,127,7.333333,2.265207,48.843668,0.02830188679245283,0.0
16190,42.0,RUE,1.0,127,8.919767,2.265207,48.843668,0.02830188679245283,0.0
16191,42.0,RUE,1.0,127,8.333333,2.265207,48.843668,0.02830188679245283,0.0
16192,55.0,AV,3.0,9,10.0,2.269913,48.848078,0.04716981132075472,0.0
16193,55.0,AV,3.0,9,9.902912,2.269913,48.848078,0.04716981132075472,0.0
16194,55.0,AV,1.0,9,9.848484,2.269913,48.848078,0.04716981132075472,0.0
16195,16.0,RUE,6.0,21,10.027777,2.280261,48.862241,0.1509433962264151,0.2
16196,16.0,RUE,6.0,21,11.28125,2.280261,48.862241,0.1509433962264151,0.2
16197,16.0,RUE,3.0,21,12.031578,2.280261,48.862241,0.1509433962264151,0.2
16198,125.0,AV,2.0,66,20.742857,2.281858,48.868059,0.3113207547169811,0.43333333333333335
16199,40.0,AV,7.0,53,20.848056,2.281024,48.863834,0.05660377358490566,0.03333333333333333
16200,4.0,RUE,3.0,95,6.585365,2.284484,48.857044,0.08490566037735849,0.06666666666666667
16201,4.0,RUE,1.0,95,9.152542,2.284484,48.857044,0.08490566037735849,0.06666666666666667
16202,26.0,AV,4.0,7,23.123478,2.291572,48.864321,0.04716981132075472,0.03333333333333333
16203,6.0,RUE,3.0,37,10.85,2.263394,48.847275,0.1320754716981132,0.13333333333333333
16204,4.0,RUE,6.0,49,11.460784,2.273417,48.855219,0.12264150943396226,0.16666666666666666
16205,4.0,RUE,3.0,49,15.268181,2.273417,48.855219,0.12264150943396226,0.16666666666666666
16206,5.0,RUE,2.0,7,27.8,2.274709,48.849273,0.07547169811320754,0.0
16207,5.0,RUE,3.0,7,9.928571,2.274709,48.849273,0.07547169811320754,0.0
16208,13.0,RUE,3.0,81,8.696202,2.261502,48.838633,0.0660377358490566,0.1
16209,13.0,RUE,3.0,81,9.410909,2.261502,48.838633,0.0660377358490566,0.1
16210,70.0,AV,1.0,32,11.914285,2.28014,48.872754,0.009433962264150943,0.0
16211,70.0,AV,1.0,32,12.0,2.28014,48.872754,0.009433962264150943,0.0
16212,11.0,RUE,1.0,62,10.90909,2.274064,48.855849,0.12264150943396226,0.16666666666666666
16213,1.0,RUE,4.0,63,7.5,2.276818,48.858174,0.41509433962264153,0.5
16214,1.0,RUE,3.0,63,23.076923,2.276818,48.858174,0.41509433962264153,0.5
16215,37.0,BD,1.0,17,13.272727,2.271994,48.866788,0.0,0.0
16216,37.0,BD,3.0,17,11.666666,2.271994,48.866788,0.0,0.0
16217,37.0,BD,4.0,17,10.729166,2.271994,48.866788,0.0,0.0
16218,71.0,AV,1.0,40,17.166666,2.287323,48.870374,0.11320754716981132,0.2
16219,5.0,RUE,4.0,35,14.875,2.265999,48.855247,0.0660377358490566,0.06666666666666667
16220,5.0,RUE,2.0,35,34.0,2.265999,48.855247,0.0660377358490566,0.06666666666666667
16221,5.0,RUE,4.0,60,13.274336,2.276914,48.858528,0.41509433962264153,0.5
16222,5.0,RUE,5.0,60,12.610169,2.276914,48.858528,0.41509433962264153,0.5
16223,3.0,AV,4.0,9,10.689655,2.27885,48.854884,0.02830188679245283,0.03333333333333333
