Geo Point;Geo Shape;OBJECTID;id_ref_zdl;gares_id;nom_gare;nomlong;nom_iv;num_mod;mode_;fer;train;rer;metro;tramway;navette;val;terfer;tertrain;terrer;termetro;tertram;ternavette;terval;idrefliga;idrefligc;ligne;cod_ligf;ligne_code;indice_lig;reseau;res_com;cod_resf;res_stif;exploitant;num_psr;idf;principal;x;y;picto ligne
48.8930946286,2.48791098763;"{""type"": ""Point"", ""coordinates"": [2.487910987625008, 48.8930946286382]}";426;44603;996;La Remise à Jorelle;LA REMISE A JORELLE;La Remise à Jorelle;5179;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01761;;T4;34.0;T4-1403;4;TRAMWAY;T4;5.0;822.0;SNCF;0;1;0;662452.6934;6866020.1281;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/7906e64f9ef97531ad26719b8713713e
48.9047032038,2.46997154361;"{""type"": ""Point"", ""coordinates"": [2.469971543614439, 48.90470320377428]}";439;44471;971;Pont de Bondy;PONT DE BONDY;Pont de Bondy;3522;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01191;;T1;31.0;T1-1023;1;TRAMWAY;T1;5.0;112.0;RATP;0;1;0;661146.0246;6867319.644;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4
48.8215089174,2.33333983286;"{""type"": ""Point"", ""coordinates"": [2.333339832857645, 48.82150891739614]}";441;45329;987;Montsouris;MONTSOURIS;Montsouris;5470;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01193;;T3A;33.0;T3A-1310;3A;TRAMWAY;T3A;5.0;112.0;RATP;0;1;0;651052.2873;6858145.0245;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/503e55ae906ef2c635f866cebaf92614
48.8286719395,2.30085182613;"{""type"": ""Point"", ""coordinates"": [2.300851826132674, 48.82867193954727]}";442;42387;982;Porte de Brancion;PORTE DE BRANCION;Brancion;5465;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01193;;T3A;33.0;T3A-1305;3A;TRAMWAY;T3A;5.0;112.0;RATP;0;1;0;648674.0565;6858962.0927;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/503e55ae906ef2c635f866cebaf92614
48.8197612676,2.36401546218;"{""type"": ""Point"", ""coordinates"": [2.364015462182522, 48.819761267571074]}";444;44513;992;Porte de Choisy;PORTE DE CHOISY;Porte de Choisy;5475;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01193;;T3A;33.0;T3A-107085;3A;TRAMWAY;T3A;5.0;112.0;RATP;0;1;0;653302.9471;6857932.1292;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/503e55ae906ef2c635f866cebaf92614
48.8682387849,2.22141060398;"{""type"": ""Point"", ""coordinates"": [2.221410603981162, 48.868238784855414]}";447;44914;844;Suresnes-Longchamp;SURESNES-LONGCHAMP;Suresnes Longchamp;3553;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01192;;T2;32.0;T2-325;2;TRAMWAY;T2;5.0;112.0;RATP;6600026;1;0;642885.6685;6863416.0533;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/6adc5920dae46cc3393723124d9e7886
48.9375098964,2.35040001854;"{""type"": ""Point"", ""coordinates"": [2.350400018540065, 48.93750989644162]}";462;44937;851;Théâtre Gérard Philipe;THEATRE GERARD PHILIPE;Théâtre Gérard Philipe;3519;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01191;;T1;31.0;T1-1001;1;TRAMWAY;T1;5.0;112.0;RATP;0;1;0;652410.9714;6871033.1479;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4
48.9478076496,2.33918092342;"{""type"": ""Point"", ""coordinates"": [2.339180923415563, 48.94780764959911]}";464;59325;1188;Blumenthal;BLUMENTHAL;Blumenthal;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A02150;C01795;T8;0.0;T8-117066;8;TRAMWAY;T8;0.0;0.0;RATP;0;1;0;651598.6744;6872185.0766;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/b865807abbd35de8ec5a834f5886d3de
48.9554374261,2.30787256835;"{""type"": ""Point"", ""coordinates"": [2.30787256835423, 48.95543742610713]}";469;59249;1193;Gilbert Bonnemaison;GILBERT BONNEMAISON;Gilbert Bonnemaison;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A02150;C01795;T8;0.0;T8-117071;8;TRAMWAY;T8;0.0;0.0;RATP;0;1;0;649313.0057;6873053.1565;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/b865807abbd35de8ec5a834f5886d3de
48.9558430475,2.30222274181;"{""type"": ""Point"", ""coordinates"": [2.302222741813793, 48.95584304745805]}";471;43077;1194;Epinay-sur-Seine;EPINAY-SUR-SEINE;Epinay-sur-Seine;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A02150;C01795;T8;0.0;T8-426;8;TRAMWAY;T8;0.0;0.0;RATP;0;1;0;648899.6578;6873101.9034;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/b865807abbd35de8ec5a834f5886d3de
48.9357480421,2.33910838701;"{""type"": ""Point"", ""coordinates"": [2.339108387008137, 48.93574804209917]}";472;46331;1074;L'Ile-Saint-Denis;L ILE-SAINT-DENIS;L'Ile-Saint-Denis;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01191;;T1;31.0;T1-1026;1;TRAMWAY;T1;5.0;112.0;RATP;0;1;0;651582.1374;6870844.0954;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4
48.933393832,2.30059339938;"{""type"": ""Point"", ""coordinates"": [2.300593399375418, 48.93339383202032]}";478;46450;1080;Timbaud;TIMBAUD;Timbaud;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01191;;T1;31.0;T1-1031;1;TRAMWAY;T1;5.0;112.0;RATP;0;1;0;648758.2274;6870606.6152;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4
48.9232682542,2.21758979935;"{""type"": ""Point"", ""coordinates"": [2.217589799353163, 48.92326825415197]}";483;50622;1085;Pont de Bezons;PONT DE BEZONS;Pont de Bezons;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;T2;0;0;A01192;;T2;32.0;T2-1504;2;TRAMWAY;T2;5.0;112.0;RATP;0;1;0;642666.0302;6869537.7434;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/6adc5920dae46cc3393723124d9e7886
48.9108025897,2.23398860143;"{""type"": ""Point"", ""coordinates"": [2.233988601425482, 48.910802589745394]}";487;58495;1089;Jacqueline Auriol;JACQUELINE AURIOL;Jacqueline Auriol;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01192;;T2;32.0;T2-1508;2;TRAMWAY;T2;5.0;112.0;RATP;0;1;0;643854.2271;6868139.8304;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/6adc5920dae46cc3393723124d9e7886
48.8724040944,2.40857757742;"{""type"": ""Point"", ""coordinates"": [2.40857757742464, 48.872404094410896]}";491;58502;1093;Adrienne Bolland;ADRIENNE BOLLAND;Adrienne Bolland;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01757;;T3B;0.0;T3B-1601;3B;TRAMWAY;T3B;5.0;112.0;RATP;0;1;0;656618.6914;6863760.0997;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/39d54fc2c94b449e0465945c28663987
48.863433742,2.40883246514;"{""type"": ""Point"", ""coordinates"": [2.408832465143973, 48.86343374196471]}";493;44510;1095;Porte de Bagnolet;PORTE DE BAGNOLET;Porte de Bagnolet;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01757;;T3B;0.0;T3B-103035;3B;TRAMWAY;T3B;5.0;112.0;RATP;0;1;0;656629.9196;6862762.519;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/39d54fc2c94b449e0465945c28663987
48.8529872779,2.41074113613;"{""type"": ""Point"", ""coordinates"": [2.410741136126437, 48.852987277903736]}";495;44520;1097;Porte de Montreuil;PORTE DE MONTREUIL;Porte de Montreuil;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01757;;T3B;0.0;T3B-109087;3B;TRAMWAY;T3B;5.0;112.0;RATP;0;1;0;656761.2753;6861599.9083;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/39d54fc2c94b449e0465945c28663987
48.8473938905,2.4096560564;"{""type"": ""Point"", ""coordinates"": [2.409656056404169, 48.847393890496065]}";496;44528;1098;Porte de Vincennes;PORTE DE VINCENNES;Porte de Vincennes;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;T3B;0;0;A01757;;T3B;0.0;T3B-101039;3B;TRAMWAY;T3B;5.0;112.0;RATP;0;1;0;656677.0058;6860978.5672;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/39d54fc2c94b449e0465945c28663987
48.8437717867,2.41013203808;"{""type"": ""Point"", ""coordinates"": [2.41013203807822, 48.84377178668507]}";497;45215;1099;Alexandra David-Néel;ALEXANDRA DAVID-NEEL;Alexandra David-Néel;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01193;;T3A;33.0;T3A-1314;3A;TRAMWAY;T3A;5.0;112.0;RATP;0;1;0;656708.9269;6860575.5615;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/503e55ae906ef2c635f866cebaf92614
48.8319930862,2.39835010387;"{""type"": ""Point"", ""coordinates"": [2.398350103868385, 48.83199308620921]}";500;44512;1102;Porte de Charenton;PORTE DE CHARENTON;Porte de Charenton;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01193;;T3A;33.0;T3A-108075;3A;TRAMWAY;T3A;5.0;112.0;RATP;0;1;0;655834.2749;6859272.4127;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/503e55ae906ef2c635f866cebaf92614
48.8850167892,2.3967512888;"{""type"": ""Point"", ""coordinates"": [2.396751288803896, 48.88501678919351]}";505;58501;1107;Butte du Chapeau Rouge;BUTTE DU CHAPEAU ROUGE;Butte du Chapeau Rouge;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01757;;T3B;0.0;T3B-1605;3B;TRAMWAY;T3B;5.0;112.0;RATP;0;1;0;655761.9549;6865169.1178;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/39d54fc2c94b449e0465945c28663987
48.8975528099,2.373383796;"{""type"": ""Point"", ""coordinates"": [2.3733837959986, 48.89755280990042]}";510;58498;1112;Rosa Parks;ROSA PARKS;Rosa Parks;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01757;;T3B;0.0;T3B-1609;3B;TRAMWAY;T3B;5.0;112.0;RATP;0;1;0;654059.4436;6866576.4057;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/39d54fc2c94b449e0465945c28663987
48.8986011722,2.36903694932;"{""type"": ""Point"", ""coordinates"": [2.369036949316922, 48.89860117217835]}";511;44503;1113;Porte d'Aubervilliers;PORTE D AUBERVILLIERS;Porte d'Aubervilliers;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01757;;T3B;0.0;T3B-1610;3B;TRAMWAY;T3B;5.0;112.0;RATP;0;1;0;653741.6915;6866695.5168;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/39d54fc2c94b449e0465945c28663987
48.955576348,2.35832285615;"{""type"": ""Point"", ""coordinates"": [2.358322856150863, 48.955576348007995]}";525;58638;1128;Joncherolles;JONCHEROLLES;Joncherolles;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01760;;T5;35.0;T5-1710;5;TRAMWAY;T5;5.0;112.0;RATP;0;1;0;653007.7037;6873037.4004;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/b80fe7750c20d7588ef571595791b3a3
48.8071698468,2.29409124432;"{""type"": ""Point"", ""coordinates"": [2.294091244318828, 48.807169846835585]}";551;59202;1161;Vauban;VAUBAN;Vauban;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A02149;;T6;39.0;T6-117058;6;TRAMWAY;T6;0.0;0.0;RATP;0;1;0;648156.3877;6856575.7611;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/7e2c2678c2250f7f2e96088e2529d697
48.8042049383,2.2890572536;"{""type"": ""Point"", ""coordinates"": [2.289057253599707, 48.80420493830301]}";552;59221;1162;Centre de Châtillon;CENTRE DE CHATILLON;Centre de Châtillon;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A02149;;T6;39.0;T6-117057;6;TRAMWAY;T6;0.0;0.0;RATP;0;1;0;647783.7213;6856249.4233;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/7e2c2678c2250f7f2e96088e2529d697
48.7944688845,2.27265034466;"{""type"": ""Point"", ""coordinates"": [2.272650344658385, 48.79446888451292]}";554;42850;1164;Division Leclerc;DIVISION LECLERC;Division Leclerc;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A02149;;T6;39.0;T6-117055;6;TRAMWAY;T6;0.0;0.0;RATP;0;1;0;646568.7529;6855177.8986;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/7e2c2678c2250f7f2e96088e2529d697
48.7867161822,2.25450215204;"{""type"": ""Point"", ""coordinates"": [2.254502152039991, 48.78671618223311]}";556;47746;1166;Hôpital Béclère;HOPITAL BECLERE;Hôpital Béclère;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A02149;;T6;39.0;T6-117053;6;TRAMWAY;T6;0.0;0.0;RATP;0;1;0;645227.484;6854328.3593;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/7e2c2678c2250f7f2e96088e2529d697
48.7835009757,2.23098355894;"{""type"": ""Point"", ""coordinates"": [2.230983558938872, 48.78350097570413]}";560;59147;1170;Georges Millandy;GEORGES MILLANDY;Georges Millandy;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A02149;;T6;39.0;T6-117049;6;TRAMWAY;T6;0.0;0.0;RATP;0;1;0;643496.1203;6853987.4551;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/7e2c2678c2250f7f2e96088e2529d697
48.8106010945,2.30035747443;"{""type"": ""Point"", ""coordinates"": [2.300357474428132, 48.81060109449453]}";567;42588;1160;Châtillon Montrouge;CHATILLON MONTROUGE;Châtillon Montrouge;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;T6;0;0;A02149;;T6;39.0;T6-114033;6;TRAMWAY;T6;0.0;0.0;RATP;0;1;0;648619.9628;6856953.1716;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/7e2c2678c2250f7f2e96088e2529d697
48.9298164274,2.35729207088;"{""type"": ""Point"", ""coordinates"": [2.357292070882457, 48.929816427380615]}";568;44861;1179;Saint-Denis-Porte de Paris;SAINT-DENIS-PORTE DE PARIS;Saint-Denis-Porte de Paris;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;T8;0;0;A02150;C01795;T8;0.0;T8-114079;8;TRAMWAY;T8;0.0;0.0;RATP;0;1;0;652908.9014;6870173.509;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/b865807abbd35de8ec5a834f5886d3de
